date,country,fx_lcu_per_usd,fx_return,shock_1y,shock_5y,isdRRR,isdRevrepo,isdLDR,isdMLF,isMPR,isFX,isTMLF,event_day,fx_return_lead1,fx_return_01
2014-08-21,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-08-22,php,43.783,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-08-25,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-08-26,php,43.809,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.03196201113913055,NA
2014-08-27,php,43.795,-0.03196201113913055,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.24004126517080948,-0.27200327630994003
2014-08-28,php,43.69,-0.24004126517080948,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0961780742347429,-0.3362193394055524
2014-08-29,php,43.648,-0.0961780742347429,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2109995737182402,-0.3071776479529831
2014-09-02,php,43.556,-0.2109995737182402,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.04820217462175869,-0.16279739909648153
2014-09-03,php,43.577,0.04820217462175869,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1742520216219123,0.222454196243671
2014-09-04,php,43.653,0.1742520216219123,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.19949788200865903,-0.025245860386746727
2014-09-05,php,43.566,-0.19949788200865903,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2475929738011029,0.04809509179244387
2014-09-08,php,43.674,0.2475929738011029,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.25677486711397357,-0.00918189331287067
2014-09-09,php,43.562,-0.25677486711397357,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.34374532552887693,0.08697045841490336
2014-09-10,php,43.712,0.34374532552887693,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3790391568544216,0.7227844823832985
2014-09-11,php,43.878,0.3790391568544216,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.04557054398950377,0.42460970084392535
2014-09-12,php,43.898,0.04557054398950377,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.15705915707928675,0.20262970106879052
2014-09-15,php,43.967,0.15705915707928675,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.29297228636364636,0.4500314434429331
2014-09-16,php,44.096,0.29297228636364636,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.316986182192025,0.6099584685556714
2014-09-17,php,44.236,0.316986182192025,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.17874723345543408,0.13823894873659093
2014-09-18,php,44.157,-0.17874723345543408,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-09-19,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-09-22,php,44.511,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.12589080636642436,NA
2014-09-23,php,44.455,-0.12589080636642436,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.22020501438158036,0.094314208015156
2014-09-24,php,44.553,0.22020501438158036,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.11903025447232984,0.10117475990925051
2014-09-25,php,44.5,-0.11903025447232984,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2154979733130169,0.09646771884068706
2014-09-26,php,44.596,0.2154979733130169,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.467557143085795,0.6830551163988119
2014-09-29,php,44.805,0.467557143085795,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3586908302628089,0.8262479733486039
2014-09-30,php,44.966,0.3586908302628089,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.18698251374260624,0.17170831652020266
2014-10-01,php,44.882,-0.18698251374260624,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.18698251374260624,0
2014-10-02,php,44.966,0.18698251374260624,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.46587915699900506,-0.27889664325639885
2014-10-03,php,44.757,-0.46587915699900506,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-10-06,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-10-07,php,44.773,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.16765212765483817,NA
2014-10-08,php,44.698,-0.16765212765483817,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.15425029605111718,-0.013401831603720993
2014-10-09,php,44.767,0.15425029605111718,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.31994299646087576,-0.1656927004097586
2014-10-10,php,44.624,-0.31994299646087576,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3668415512817269,0.046898554820851146
2014-10-14,php,44.788,0.3668415512817269,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06477045800270531,0.3020710932790216
2014-10-15,php,44.759,-0.06477045800270531,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.24545913158684485,0.18068867358413954
2014-10-16,php,44.869,0.24545913158684485,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.11372886928331384,0.13173026230353102
2014-10-17,php,44.818,-0.11372886928331384,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.24291058799201792,0.1291817187087041
2014-10-20,php,44.927,0.24291058799201792,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2161392153531061,0.026771372638911828
2014-10-21,php,44.83,-0.2161392153531061,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.12276102205723838,-0.3389002374103445
2014-10-22,php,44.775,-0.12276102205723838,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.00893315765382318,-0.11382786440341519
2014-10-23,php,44.779,0.00893315765382318,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.09598107900830044,0.10491423666212363
2014-10-24,php,44.822,0.09598107900830044,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01561855040717041,0.08036252860113002
2014-10-27,php,44.815,-0.01561855040717041,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.11833396113876128,-0.13395251154593169
2014-10-28,php,44.762,-0.11833396113876128,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.04243771212748548,-0.0758962490112758
2014-10-29,php,44.781,0.04243771212748548,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.09606899832919068,-0.053631286201705194
2014-10-30,php,44.738,-0.09606899832919068,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3079878346797571,0.2119188363505664
2014-10-31,php,44.876,0.3079878346797571,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.01114119234193467,0.31912902702169177
2014-11-03,php,44.881,0.01114119234193467,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.17586629792982755,0.18700749027176222
2014-11-04,php,44.96,0.17586629792982755,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.00667282049247042,0.16919347743735713
2014-11-05,php,44.957,-0.00667282049247042,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.14245967907373647,-0.1491324995662069
2014-11-06,php,44.893,-0.14245967907373647,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.32246972823744,0.18001004916370356
2014-11-07,php,45.038,0.32246972823744,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.06880708762482257,0.3912768158622626
2014-11-10,php,45.069,0.06880708762482257,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4224669422123295,-0.35365985458750693
2014-11-11,php,44.879,-0.4224669422123295,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07350402932537747,-0.348962912886952
2014-11-12,php,44.912,0.07350402932537747,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.00222655162827045,0.07573058095364793
2014-11-13,php,44.913,0.00222655162827045,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.08910075656856087,-0.08687420494029041
2014-11-14,php,44.873,-0.08910075656856087,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.12694455119448556,0.03784379462592469
2014-11-17,php,44.93,0.12694455119448556,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.09575025504133804,0.03119429615314752
2014-11-18,php,44.887,-0.09575025504133804,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.11577940865401536,0.02002915361267732
2014-11-19,php,44.939,0.11577940865401536,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2555755727606357,0.37135498141465106
2014-11-20,php,45.054,0.2555755727606357,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.14416734778288642,0.3997429205435221
2014-11-21,php,45.119,0.14416734778288642,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.27298468930512243,-0.128817341522236
2014-11-24,php,44.996,-0.27298468930512243,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1334341700447883,-0.40641885934991073
2014-11-25,php,44.936,-0.1334341700447883,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.05339503553041247,-0.08003913451437583
2014-11-26,php,44.96,0.05339503553041247,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.12240584625224926,-0.06901081072183679
2014-12-01,php,44.905,-0.12240584625224926,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.02226675582566173,-0.10013909042658753
2014-12-02,php,44.915,0.02226675582566173,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3412249483232266,-0.31895819249756485
2014-12-03,php,44.762,-0.3412249483232266,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.04692580223086828,-0.38815075055409487
2014-12-04,php,44.741,-0.04692580223086828,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.20807936894962076,-0.25500517118048904
2014-12-05,php,44.648,-0.20807936894962076,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-08,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-09,php,44.51,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.161630709097782,NA
2014-12-10,php,44.582,0.161630709097782,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01345925213458443,0.14817145696319756
2014-12-11,php,44.576,-0.01345925213458443,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.00224333449247993,-0.0112159176421045
2014-12-12,php,44.577,0.00224333449247993,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.03814353232911571,-0.035900197836635776
2014-12-15,php,44.56,-0.03814353232911571,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.16144949241985174,0.12330596009073602
2014-12-16,php,44.632,0.16144949241985174,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3801690738392427,0.5416185662590944
2014-12-17,php,44.802,0.3801690738392427,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2033224924860466,0.1768465813531961
2014-12-18,php,44.711,-0.2033224924860466,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.08495417457066168,-0.11836831791538494
2014-12-19,php,44.749,0.08495417457066168,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.00893834775235191,0.0938925223230136
2014-12-22,php,44.753,0.00893834775235191,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.22593824275034535,-0.21699989499799344
2014-12-23,php,44.652,-0.22593824275034535,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-24,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-29,php,44.617,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-30,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2014-12-31,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-01-05,php,44.74,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.5149881520313038,NA
2015-01-06,php,44.971,0.5149881520313038,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.02001089488730123,0.534999046918605
2015-01-07,php,44.98,0.02001089488730123,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.11554016305557192,0.13555105794287314
2015-01-08,php,45.032,0.11554016305557192,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07103534306875936,0.18657550612433127
2015-01-09,php,45.064,0.07103534306875936,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.2621932398612081,-0.19115789679244877
2015-01-12,php,44.946,-0.2621932398612081,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.18260777816760945,-0.44480101802881755
2015-01-13,php,44.864,-0.18260777816760945,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.07135212575284378,-0.2539599039204532
2015-01-14,php,44.832,-0.07135212575284378,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-01-15,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-01-16,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-01-20,php,44.681,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.00447627573931797,NA
2015-01-21,php,44.679,-0.00447627573931797,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.4104295080231246,-0.4149057837624426
2015-01-22,php,44.496,-0.4104295080231246,0.055,0.02,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.3038592432148768,-0.7142887512380014
2015-01-23,php,44.361,-0.3038592432148768,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.45865939713092274,-0.7625186403457995
2015-01-26,php,44.158,-0.45865939713092274,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.17225752219554025,-0.630916919326463
2015-01-27,php,44.082,-0.17225752219554025,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07936598337212608,-0.09289153882341417
2015-01-28,php,44.117,0.07936598337212608,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.05212051286735963,0.13148649623948572
2015-01-29,php,44.14,0.05212051286735963,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01812579305306982,0.03399471981428981
2015-01-30,php,44.132,-0.01812579305306982,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.10882380687640136,-0.1269495999294712
2015-02-02,php,44.084,-0.10882380687640136,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.24242436115065047,0.1336005542742491
2015-02-03,php,44.191,0.24242436115065047,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.21974296660127737,0.022681394549373096
2015-02-04,php,44.094,-0.21974296660127737,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.09302642848143527,-0.3127693950827126
2015-02-05,php,44.053,-0.09302642848143527,-0.025,-0.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.17237082129550885,0.07934439281407357
2015-02-06,php,44.129,0.17237082129550885,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.07701717410557585,0.2493879954010847
2015-02-09,php,44.163,0.07701717410557585,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.34358857463754333,0.4206057487431192
2015-02-10,php,44.315,0.34358857463754333,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.08796761554759058,0.4315561901851339
2015-02-11,php,44.354,0.08796761554759058,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.00225461350296107,0.08571300204462952
2015-02-12,php,44.353,-0.00225461350296107,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.09690250789256004,0.09464789438959897
2015-02-13,php,44.396,0.09690250789256004,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.26388512634785144,-0.1669826184552914
2015-02-18,php,44.279,-0.26388512634785144,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-0.26388512634785144
2015-02-19,php,44.279,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.09715868131410232,-0.09715868131410232
2015-02-20,php,44.236,-0.09715868131410232,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06784107358632774,-0.16499975490043006
2015-02-23,php,44.206,-0.06784107358632774,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1130429005097522,0.04520182692342446
2015-02-24,php,44.256,0.1130429005097522,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1309698730736386,0.2440127735833908
2015-02-25,php,44.314,0.1309698730736386,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.330010923134072,-0.19904105006043338
2015-02-26,php,44.168,-0.330010923134072,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.1835590566956924,-0.5135699798297644
2015-02-27,php,44.087,-0.1835590566956924,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01134185485911487,-0.19490091155480727
2015-03-02,php,44.082,-0.01134185485911487,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.10656268367346122,0.09522082881434635
2015-03-03,php,44.129,0.10656268367346122,0,-0.0033,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.09068444703168588,0.015878236641775345
2015-03-04,php,44.089,-0.09068444703168588,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.01134134033176081,-0.10202578736344668
2015-03-05,php,44.084,-0.01134134033176081,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1699851955607734,0.1586438552290126
2015-03-06,php,44.159,0.1699851955607734,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0928894342762998,0.07709576128447361
2015-03-09,php,44.118,-0.0928894342762998,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.29875090117981173,0.20586146690351192
2015-03-10,php,44.25,0.29875090117981173,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.02937421642803528,0.328125117607847
2015-03-11,php,44.263,0.02937421642803528,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1783195551799288,0.2076937716079641
2015-03-12,php,44.342,0.1783195551799288,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.16024740205957677,0.01807215312035204
2015-03-13,php,44.271,-0.16024740205957677,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-0.16024740205957677
2015-03-16,php,44.271,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.29546783193041826,0.29546783193041826
2015-03-17,php,44.402,0.29546783193041826,-0.12,-0.0983,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.1327886942135148,0.42825652614393306
2015-03-18,php,44.461,0.1327886942135148,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.5159738654703983,0.648762559683913
2015-03-19,php,44.691,0.5159738654703983,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06715015025355875,0.4488237152168395
2015-03-20,php,44.661,-0.06715015025355875,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3799226846720849,0.31277253441852615
2015-03-23,php,44.831,0.3799226846720849,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.02230848177724453,0.35761420289484036
2015-03-24,php,44.821,-0.02230848177724453,-0.0617,-0.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.292701664661843,-0.31501014643908753
2015-03-25,php,44.69,-0.292701664661843,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1833181081661195,-0.10938355649572351
2015-03-26,php,44.772,0.1833181081661195,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.12276924275522738,0.30608735092134687
2015-03-27,php,44.827,0.12276924275522738,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06917867341265094,0.053590569342576444
2015-03-30,php,44.796,-0.06917867341265094,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,-0.06917867341265094
2015-03-31,php,44.796,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.15862203256640228,-0.15862203256640228
2015-04-01,php,44.725,-0.15862203256640228,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-04-02,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-04-03,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-04-06,php,44.623,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.5032474506258211,NA
2015-04-07,php,44.399,-0.5032474506258211,-0.075,-0.0333,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.19126272945748649,-0.31198472116833464
2015-04-08,php,44.484,0.19126272945748649,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-04-09,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,NA,NA
2015-04-10,php,44.559,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0987942689870458,NA
2015-04-13,php,44.515,-0.0987942689870458,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.2647284715599607,0.1659342025729149
2015-04-14,php,44.633,0.2647284715599607,-0.045,-0.06,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0.0022404696025102302,0.26696894116247094
2015-04-15,php,44.634,0.0022404696025102302,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.17715193725762468,-0.17491146765511445
2015-04-16,php,44.555,-0.17715193725762468,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.3214677872664051,-0.4986197245240298
2015-04-17,php,44.412,-0.3214677872664051,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.16901602914738412,-0.49048381641378924
2015-04-20,php,44.337,-0.16901602914738412,-0.2483,-0.1917,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,-0.24162510203100673,-0.41064113117839085
2015-04-21,php,44.23,-0.24162510203100673,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1355626054871717,-0.10606249654383504
2015-04-22,php,44.29,0.1355626054871717,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.17400544485117742,-0.03844283936400572
2015-04-23,php,44.213,-0.17400544485117742,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.1243204915943874,-0.04968495325679001
2015-04-24,php,44.268,0.1243204915943874,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.0994440257334528,0.024876465860934602
2015-04-27,php,44.224,-0.0994440257334528,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.05425445471725076,-0.045189571016202044
2015-04-28,php,44.248,0.05425445471725076,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.02485679111625671,0.07911124583350747
2015-04-29,php,44.259,0.02485679111625671,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.09259364475502352,0.11745043587128023
2015-04-30,php,44.3,0.09259364475502352,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.49089247173284,0.5834861164878635
2015-05-04,php,44.518,0.49089247173284,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.3027892546713318,0.7936817264041718
2015-05-05,php,44.653,0.3027892546713318,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.06048455028202504,0.24230470438930674
2015-05-06,php,44.626,-0.06048455028202504,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,-0.22433605962595135,-0.2848206099079764
2015-05-07,php,44.526,-0.22433605962595135,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.27810191064561174,0.05376585101966039
2015-05-08,php,44.65,0.27810191064561174,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.08954556228522037,0.3676474729308321
