date,country,fx_lcu_per_usd,fx_return,shock_1y,shock_5y,isdRRR,isdRevrepo,isdLDR,isdMLF,isMPR,isFX,isTMLF,event_day
2011-06-23,php,43.383,-0.395684797009066,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-06-24,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-06-27,php,43.422,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-06-28,php,43.582,0.3677995962684477,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-06-29,php,43.56,-0.05049230099700708,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-06-30,php,43.494,-0.1516300517964364,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-01,php,43.364,-0.2993393747750428,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-05,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-06,php,43.093,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-07,php,NA,NA,-0.06,-0.04,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1
2011-07-08,php,42.832,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-11,php,42.76,-0.16824006211519915,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-12,php,42.884,0.2895709837148708,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-13,php,43.128,0.567364215537447,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-14,php,43.072,-0.12993041271052164,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-15,php,42.904,-0.390807234163848,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-18,php,42.912,0.01864454186439879,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-19,php,43.066,0.35823155851484323,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-20,php,42.915,-0.3512407514233207,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-21,php,42.754,-0.3758656913094516,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-22,php,42.609,-0.33972596899878305,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-25,php,42.428,-0.4256976923877165,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-26,php,42.42,-0.01885725066874677,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-27,php,42.319,-0.23837913552759993,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-28,php,42.118,-0.4760955023673574,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-07-29,php,42.227,0.2584624119490453,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-01,php,42.192,-0.08291972661464975,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-02,php,41.955,-0.5633014288898064,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-03,php,42.067,0.26659700158457866,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-04,php,42.32,0.5996202212165347,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-05,php,42.269,-0.1205830691451748,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-08,php,42.611,0.8058479047170053,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-09,php,42.535,-0.17851694779142946,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-10,php,42.629,0.22075064152105028,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-11,php,42.473,-0.3666192915150912,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-12,php,42.501,0.06590251374163358,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-15,php,42.6,0.23266482100012809,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-16,php,42.453,-0.3456671636981046,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-17,php,42.337,-0.27361734254247594,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-18,php,42.457,0.2830390832160301,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-19,php,42.491,0.08004897540980771,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-22,php,42.607,0.2726270226044658,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-23,php,42.556,-0.11977033711025876,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-24,php,42.368,-0.4427495339576648,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-25,php,42.384,0.03775722151710958,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-26,php,42.527,0.33682358044235805,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-29,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-30,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-08-31,php,42.507,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-01,php,42.344,-0.38420336945126365,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-02,php,42.215,-0.3051126434223228,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-06,php,42.226,0.02605369444279581,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-07,php,42.286,0.1419916936785892,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-08,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-09,php,42.327,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-12,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-13,php,42.732,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-14,php,42.816,0.19638104221226804,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-15,php,43.208,0.9113798784826432,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-16,php,43.311,0.23809810251971264,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-19,php,43.325,0.03231912858825403,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-20,php,43.428,0.23745587679360192,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-21,php,43.624,0.45030632541549487,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-22,php,43.472,-0.3490404939768599,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-23,php,43.723,0.5757226751449629,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-26,php,43.843,0.27407915199821886,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-27,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-28,php,43.782,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-29,php,43.514,-0.6140048615526972,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-09-30,php,43.636,0.2799772339499462,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-03,php,43.799,0.37284883360295673,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-04,php,43.961,0.3691891157834082,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-05,php,44.103,0.3224930120564906,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-06,php,43.955,-0.3361424046797179,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-07,php,43.723,-0.5292103867700071,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-11,php,43.421,-0.6931084389147912,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-12,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-13,php,43.535,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-14,php,43.298,-0.5458767715340151,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-17,php,43.436,0.3182145789415003,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-18,php,43.194,-0.5586993639433047,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-19,php,43.193,-0.00231516316122615,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-20,php,43.188,-0.01157661987143399,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-21,php,43.264,0.17582015356047975,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-24,php,43.431,0.3852591419517104,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-25,php,43.285,-0.3367317172279005,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-26,php,43.167,-0.27298402183468795,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-27,php,43.217,0.11576219110875918,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-28,php,43.028,-0.43828697907186687,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-10-31,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-01,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-02,php,42.608,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-03,php,42.847,0.5593601852670105,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-04,php,42.976,0.3006189416580707,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-07,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-08,php,42.957,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-09,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-10,php,43.01,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-11,php,43.309,0.6927818808520225,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-14,php,43.302,-0.01616422859735955,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-15,php,43.218,-0.1941748182910263,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-16,php,43.368,0.34647668227560935,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-17,php,43.465,0.2234174572990355,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-18,php,43.448,-0.03911957984832348,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-21,php,43.386,-0.14280123116745536,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-22,php,43.381,-0.01152511900959218,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-23,php,43.274,-0.24695644655357007,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-28,php,43.815,1.2424231742576008,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-29,php,43.81,-0.01141226820071672,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-11-30,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-01,php,NA,NA,-0.2,-0.11,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1
2011-12-02,php,43.318,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-05,php,43.256,-0.1432300935600761,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-06,php,43.301,0.10397773502841544,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-07,php,43.389,0.2030223329716918,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-08,php,43.32,-0.159153062691475,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-09,php,43.312,-0.01846892608448058,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-12,php,43.488,0.4055305096787976,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-13,php,43.561,0.16772166736611638,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-14,php,43.866,0.6977277896839773,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-15,php,44.111,0.5569651916876861,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-16,php,44.238,0.28749637794573957,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-19,php,43.885,-0.8011572191487293,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-20,php,43.964,0.1798541162572942,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-21,php,43.945,-0.04322651900454666,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-22,php,43.679,-0.6071414614919224,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-23,php,43.684,0.01144649337927461,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-27,php,43.528,-0.3577493151857958,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-28,php,43.726,0.4538481671071626,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-29,php,43.928,0.4609039121875824,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2011-12-30,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-03,php,43.75,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-04,php,43.758,0.01828404265280525,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-05,php,43.755,-0.00685612423567683,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-06,php,43.921,0.3786673624587955,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-09,php,44.134,0.4837894848506608,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-10,php,44.246,0.2534511426905972,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-11,php,43.978,-0.6075463011216087,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-12,php,44.006,0.06364793813702363,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-13,php,44.023,0.0386236358730585,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-17,php,43.919,-0.23651963449244917,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-18,php,43.686,-0.5319343631126294,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-19,php,43.509,-0.40598713944062226,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-20,php,43.339,-0.3914890777531266,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-23,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-24,php,43.299,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-25,php,43.186,-0.26131714008963414,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-26,php,43.084,-0.23646701641157897,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-27,php,42.872,-0.4932766295974833,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-30,php,42.859,-0.03032741971900066,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-01-31,php,42.946,0.20278545495813205,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-01,php,42.919,-0.06288942151027044,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-02,php,42.9,-0.04427923958667534,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-03,php,42.713,-0.43685023860704497,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-06,php,42.731,0.04213285957184176,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-07,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-08,php,42.541,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-09,php,42.284,-0.6059552876641394,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-10,php,42.193,-0.21544334007761456,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-13,php,42.347,0.36432498306187,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-14,php,42.461,0.26884272394722686,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-15,php,42.643,0.4277126279752519,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-16,php,42.734,0.21317224653123468,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-17,php,42.841,0.2500731656717381,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-21,php,42.498,-0.8038571977973419,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-22,php,42.631,0.3124672161377795,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-23,php,42.772,0.33019947334920197,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-24,php,42.768,-0.00935234978469701,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-27,php,42.715,-0.12400127929810267,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-28,php,43.038,0.7533299768770263,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-02-29,php,42.864,-0.4051133570099452,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-01,php,42.722,-0.33183027667700316,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-02,php,42.759,0.08656895055207947,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-05,php,42.672,-0.2036732101345251,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-06,php,42.821,0.3485669022284199,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-07,php,42.913,0.2146173870650081,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-08,php,42.987,0.17229340699826956,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-09,php,42.687,-0.7003320170911653,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-12,php,42.503,-0.4319762557230878,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-13,php,42.682,0.4202624017346057,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-14,php,42.565,-0.27449663557588266,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-15,php,42.734,0.39625369847762215,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-16,php,43.061,0.7622858754957829,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-19,php,42.927,-0.31167164830465666,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-20,php,42.936,0.02096362818200248,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-21,php,42.925,-0.0256228090988575,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-22,php,43.025,0.2326935314064027,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-23,php,43.049,0.05576597026273333,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-26,php,43.05,0.00232290735091567,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-27,php,42.976,-0.17204105329127195,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-28,php,42.942,-0.07914523563115061,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-29,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-03-30,php,43,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-02,php,42.934,-0.15360628616658545,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-03,php,42.777,-0.36634778638049426,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-04,php,42.663,-0.2668540909422923,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-05,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-06,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-09,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-10,php,42.821,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-11,php,42.798,-0.05372639379865873,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-12,php,42.809,0.02569883318077615,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-13,php,42.68,-0.30179344222114324,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-16,php,42.67,-0.02343292336437485,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-17,php,42.753,0.1943271159276172,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-18,php,42.708,-0.10531120431291896,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-19,php,42.632,-0.17811113215744356,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-20,php,42.649,0.03986820094783461,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-23,php,42.679,0.07031689770329308,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-24,php,42.616,-0.14772263662945484,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-25,php,42.718,0.23906074619151063,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-26,php,42.66,-0.13586640334088962,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-27,php,42.593,-0.15717925185927406,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-04-30,php,42.436,-0.3692861927586222,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-01,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-02,php,42.229,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-03,php,42.166,-0.14929797192295702,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-04,php,42.209,0.10192593475011336,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-07,php,42.234,0.05921154087471514,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-08,php,NA,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-09,php,42.317,NA,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
2012-05-10,php,42.388,0.16764067440608876,-0.05,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1
2012-05-11,php,42.449,0.1438052041262683,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0
