date,country,fx_lcu_per_usd,fx_return_usd,fx_return_cny,shock_1y,shock_5y,shock_1y_roll,shock_5y_roll,n_events_roll,max_roll_days,ret_cny,d_vix,ret_broad_dollar,ret_brent,d_ust_2y,event_day,event_day_roll,post_split,usd_w0,usd_w01,usd_wm11,usd_w5p1,usd_w5m0,cny_w0,cny_w01,cny_wm11,cny_w5p1,cny_w5m0,ctrl_dollar_w01,ctrl_vix_w01,ctrl_brent_w01,ctrl_ust2y_w01,ctrl_cny_w01
2009-12-30,myr,3.4315,-0.16015145011443188,-0.0942333180446231,0,0,0,0,0,NA,-0.0659181320698421,-0.05000000000000071,0.21874386985478722,1.2575520622936764,-1.0000000000000009,0,0,0,-0.16015145011443188,-0.36435222118738064,-0.02919708049937686,-0.3498035923700016,-0.14560282129705282,-0.0942333180446231,-0.32041162816121016,0.029386087303318043,-0.31318509082928214,-0.08700678071269508,0.030786421063400127,1.6699999999999982,1.630470902494352,4.999999999999982,-0.04394059302619269
2009-12-31,myr,3.4245,-0.20420077107294876,-0.22617831011658707,0,0,0,0,0,NA,0.021977539043649408,1.7199999999999989,-0.1879574487913871,0.37291884020067556,5.999999999999983,0,0,0,-0.20420077107294876,-0.3503141810538679,-0.5104656311682998,-0.5250121436675803,-0.37889873368666116,-0.22617831011658707,-0.39279973294295,-0.4870330509875731,-0.5074371937842104,-0.34081577095784743,-0.7879516921532215,0.0799999999999983,1.8255437714721268,1.0000000000000009,0.0424855518891043
2010-01-04,myr,3.4195,-0.14611340998091915,-0.16662142282636294,0,0,0,0,0,NA,0.020508012845454893,-1.6400000000000006,-0.5999942433618344,1.4526249312714512,-4.999999999999982,0,0,0,-0.14611340998091915,-1.0568130061792358,-1.2610137772521846,-1.4502561366626976,-0.539556540464381,-0.16662142282636294,-1.055347987170585,-1.2815262972871722,-1.415101602830604,-0.5263750384863819,-0.7441050667521765,-2.3299999999999983,1.730543250629779,-12.99999999999999,-0.0014650190086396009
2010-01-05,myr,3.3885,-0.9106995961983166,-0.8887265643442221,0,0,0,0,0,NA,-0.021973031854094494,-0.6899999999999977,-0.1441108233903421,0.2779183193583279,-8.000000000000007,0,0,0,-0.9106995961983166,-0.9402155350194397,-1.0863289450003588,-1.2905297160733076,-1.2610137772521846,-0.8887265643442221,-0.9387508164284686,-1.1053722392548315,-1.2919944561185948,-1.2419702040343483,-0.2846290929960915,-0.879999999999999,1.3694541552517592,-8.000000000000007,-0.0014647185909710814
2010-01-06,myr,3.3875,-0.029515938821123022,-0.050024252084246434,0,0,0,0,0,NA,0.020508313263123412,-0.19000000000000128,-0.14051826960574942,1.0915358358934313,0,0,0,0,-0.029515938821123022,-0.5326244282674253,-1.443324024465742,-1.618634514946038,-1.1155260254997357,-0.050024252084246434,-0.5648498895901022,-1.4535764539343243,-1.5908117894573692,-1.0759861519515135,0.15688657114081295,-0.2900000000000027,1.6266624940040053,2.0000000000000018,0.032225461322688
2010-01-07,myr,3.3705,-0.5031084894463023,-0.5148256375058557,0,0,0,0,0,NA,0.011717148059564586,-0.10000000000000142,0.29740484074656237,0.535126658110574,2.0000000000000018,0,0,0,-0.5031084894463023,-0.2660362195727295,-0.2955521583938525,-1.716717385760469,-1.9537896556340417,-0.5148256375058557,-0.2689656353009551,-0.3189898873852015,-1.6947495027169968,-1.9406095049218974,0.05905257696197097,-1.0300000000000011,-0.09987516435714383,-5.000000000000004,0.002929415728236684
2010-01-08,myr,3.3785,0.23707226987357277,0.24586000220490067,0,0,0,0,0,NA,-0.008787732331327902,-0.9299999999999997,-0.2383522637845914,-0.6350018224677179,-7.000000000000006,0,0,0,0.23707226987357277,-1.1038298235378718,-1.6069383129841741,-2.8974680290574817,-1.556565935646037,0.24586000220490067,-1.0789292426397923,-1.593754880145648,-2.9253054295170666,-1.6005161846723737,-0.8356932247719939,-1.509999999999998,-0.535126658110574,-8.000000000000007,-0.02490058089807956
2010-01-11,myr,3.3335,-1.3409020934114446,-1.324789244844693,0,0,0,0,0,NA,-0.01611284856675166,-0.5799999999999983,-0.5973409609874025,0.09987516435714383,-1.0000000000000009,0,0,0,-1.3409020934114446,-0.9218025426901422,-0.6847302728165694,-2.2741677072632305,-2.693267257984533,-1.324789244844693,-0.9115492121797186,-0.665689209974818,-2.2858870867355052,-2.6991271194004796,-0.48735743651668884,0.120000000000001,-0.8529906209507665,-3.9999999999999925,-0.010253330510456848
2010-01-12,myr,3.3475,0.41909955072130245,0.41324003266497433,0,0,0,0,0,NA,0.00585951805629481,0.6999999999999993,0.10998352447071369,-0.9528657853079103,-2.9999999999999916,0,0,0,0.41909955072130245,0.4788277890207526,-0.862074304390692,-2.068326058982861,-2.1280542972823113,0.41324003266497433,0.4319612552611263,-0.8928279895835667,-2.1005444413129903,-2.1192656639091423,0.13909581251505543,0.3000000000000007,-3.259435070521821,2.0000000000000013,0.046866533759604145
2010-01-13,myr,3.3495,0.059728238299450176,0.018721222596151943,0.12,0.04,0.12,0.04,1,0,0.041007015703309335,-0.3999999999999986,0.02911228804434174,-2.306569285213911,4.999999999999993,1,1,0,0.059728238299450176,-0.43409992575880185,-0.015000375037499403,-1.6514546268427965,-1.1576264627845445,0.018721222596151943,-0.4311702096480685,-0.01793017698309418,-1.6617093092129887,-1.2118178769687682,-0.12450427688959209,-0.620000000000001,-2.2550162488871983,1.9999999999999902,-0.0029297161107111336
2010-01-14,myr,3.333,-0.49382816405825203,-0.44989143224422046,0,0,0,0,0,NA,-0.04393673181402047,-0.22000000000000242,-0.15361656493393383,0.05155303632671249,-3.0000000000000027,0,0,0,-0.49382816405825203,-0.28402739775761354,-0.22429915945816337,-1.412137921721035,-1.6219386880216735,-0.44989143224422046,-0.2459500123351832,-0.22722878973903127,-1.407743637219705,-1.6116850571287422,0.04316217491009411,0.05999999999999872,-0.9325284518175714,-7.999999999999996,-0.03807738542243033
2010-01-15,myr,3.34,0.20980076630063849,0.20394141990903725,0,0,0,0,0,NA,0.005859346391590137,0.28000000000000114,0.19677873984402794,-0.9840814881442839,-4.999999999999993,0,0,0,0.20980076630063849,0.29958081123588887,-0.19424735282236316,-0.8192493873394824,-0.9090294322747328,0.20394141990903725,NA,NA,NA,-0.8929179997138492,NA,NA,NA,NA,NA
2010-01-18,myr,3.343,0.08978004493525038,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0.08978004493525038,-0.08986072193719608,0.11994004436344241,-1.2359624240855016,-1.0563216572130552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-19,myr,3.337,-0.17964076687244646,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,-0.17964076687244646,0.29868600461300243,0.3884660495482528,0.5832664408113919,0.10493966932594301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-01-20,myr,3.353,0.4783267714854489,0.492975995835232,0,0,0,0,0,NA,-0.014649224349772005,1.1000000000000014,0.7750351976311798,-0.11978440242392807,-1.0000000000000009,0,0,0,0.4783267714854489,1.0137236482686607,0.8340828813962142,0.6995637668733012,0.16416689009008945,0.492975995835232,1.0137236482686607,NA,NA,NA,0.7600356805011366,4.690000000000001,-1.4064929467403786,-6.000000000000005,0
2010-01-21,myr,3.371,0.5353968767832118,0.5207476524334287,0,0,0,0,0,NA,0.014649224349772005,3.59,-0.014999517130043216,-1.2867085443164505,-5.000000000000004,0,0,0,0.5353968767832118,1.2448293526567955,1.7231561241422444,1.3492680044474348,0.6398355285738511,0.5207476524334287,1.2272505409391954,1.7202265367744274,NA,NA,0.28703885032470566,8.629999999999999,-3.19334399453437,-8.000000000000007,0.017578811717600118
2010-01-22,myr,3.395,0.7094324758735837,0.7065028885057667,0,0,0,0,0,NA,0.0029295873678281126,5.039999999999999,0.3020383674547489,-1.9066354502179195,-3.0000000000000027,0,0,0,0.7094324758735837,1.0182335447312285,1.5536304215144403,2.1518972373633316,1.8430961685056868,0.7065028885057667,1.0182335447312396,1.5389811971646683,NA,NA,0.2664187991294753,3.1400000000000006,-2.6657309453985256,-1.0000000000000009,0
2010-01-25,myr,3.4055,0.3088010688576448,0.3117306562254729,0,0,0,0,0,NA,-0.0029295873678281126,-1.8999999999999986,-0.035619568325273576,-0.7590954951806062,2.0000000000000018,0,0,0,0.3088010688576448,0.32348212298369816,1.0329145988572819,1.9567775251887465,1.9420964710626931,0.3117306562254729,0.33373605427671205,1.0402389427824787,NA,NA,0.41530546161965276,-2.759999999999998,-0.13758945483726137,3.0000000000000027,-0.01025393129299168
2010-01-26,myr,3.406,0.014681054126053361,0.022005398051239133,0,0,0,0,0,NA,-0.007324343925163568,-0.8599999999999994,0.45092502994492634,0.6215060403433448,1.0000000000000009,0,0,0,0.014681054126053361,0.4541134296231597,0.7629144984808045,2.3064298557506024,1.866997480253496,0.022005398051239133,0.4541134296231597,0.7658440858486326,NA,NA,0.40130369968602864,-2.2699999999999996,0.7865906836959091,4.0000000000000036,0
2010-01-27,myr,3.421,0.43943237549710634,0.43210803157192057,0,0,0,0,0,NA,0.007324343925163568,-1.4100000000000001,-0.0496213302588977,0.16508464335256434,3.0000000000000027,0,0,0,0.43943237549710634,0.1320325872140371,0.14671364134009046,2.1786708343399797,2.486070622623049,0.43210803157192057,0.12617306915770898,0.14817846720894812,2.1801356602088484,2.48607062262306,-0.07106364782671903,-0.8200000000000003,-2.7639950487539977,0,0.00585951805629481
2010-01-28,myr,3.4105,-0.30739978828306924,-0.3059349624142116,0,0,0,0,0,NA,-0.0014648258688687577,0.5899999999999999,-0.021442317567821334,-2.929079692106562,-3.0000000000000027,0,0,0,-0.30739978828306924,-0.23412360708976454,0.2053087684073418,1.7736202440478355,1.7003440628545308,-0.3059349624142116,-0.23412360708976454,0.19798442448215603,1.7589710196980635,1.6871596643736164,0.5135610678569158,1.4800000000000004,-2.1536087633672096,-8.000000000000007,0
2010-01-29,myr,3.413,0.0732761811933047,0.07181135532444705,0,0,0,0,0,NA,0.0014648258688687577,0.8900000000000006,0.5350033854247371,0.7754709287393524,-5.000000000000004,0,0,0,0.0732761811933047,NA,NA,NA,1.2382233672646237,0.07181135532444705,NA,NA,NA,1.2382233672646348,0.5011893123681332,-1.1400000000000006,1.3077596207343056,-1.0000000000000009,-0.010254381926100287
2010-02-01,myr,NA,NA,NA,0,0,0,0,0,NA,-0.011719207794969044,-2.030000000000001,-0.03381407305660389,0.5322886919949532,4.0000000000000036,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.3741909104641117,-3.1400000000000006,3.776113509055623,4.0000000000000036,0.0029295873678281126
2010-02-02,myr,3.4225,NA,NA,0,0,0,0,0,NA,0.014648795162797157,-1.1099999999999994,-0.3403768374075078,3.24382481706067,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.11240460003447694,-0.9899999999999984,5.688673060540239,2.0000000000000018,0
2010-02-03,myr,3.4095,-0.3805625201896312,-0.36591372502684516,0,0,0,0,0,NA,-0.014648795162797157,0.120000000000001,0.22797223737303085,2.4448482434795693,2.0000000000000018,0,0,0,-0.3805625201896312,-0.14619885644993058,NA,NA,NA,-0.36591372502684516,-0.16084550605504067,NA,NA,NA,0.7747153307126275,4.599999999999998,-3.6357626088236117,-5.999999999999995,0.01464664960508788
2010-02-04,myr,3.4175,0.23436366373970063,0.2050682189718045,0,0,0,0,0,NA,0.029295444767885037,4.479999999999997,0.5467430933395967,-6.080610852303181,-7.9999999999999964,0,0,0,0.23436366373970063,0.9341769877711403,0.5536144675815091,NA,NA,0.2050682189718045,0.9122045996503569,0.5462908746235118,NA,NA,1.057122619757589,4.509999999999998,-7.763699872440544,-11,0.021972388120761188
2010-02-05,myr,3.4415,0.6998133240314397,0.7071363806785524,0,0,0,0,0,NA,-0.007323056647123849,0.030000000000001137,0.5103795264179922,-1.6830890201373627,-3.0000000000000027,0,0,0,0.6998133240314397,0.6998133240314397,0.9341769877711403,NA,NA,0.7071363806785524,0.7217841029839134,0.9268523219557179,NA,NA,NA,0.43000000000000327,-2.384444503695704,-1.0000000000000009,-0.021970778952495884
2010-02-08,myr,3.4415,0,0.014647722305360933,0,0,0,0,0,NA,-0.014647722305372035,0.40000000000000213,NA,-0.7013554835583413,2.0000000000000018,0,0,0,0,-0.029061319588441492,0.6707520044429982,NA,NA,0.014647722305360933,-0.01734331339378059,0.6897930672847719,NA,NA,NA,-0.10999999999999943,0.41278259451207333,6.999999999999995,-0.011718006194660902
2010-02-09,myr,3.4405,-0.029061319588441492,-0.03199103569914152,0,0,0,0,0,NA,0.0029297161107111336,-0.5100000000000016,NA,1.1141380780704147,4.999999999999993,0,0,0,-0.029061319588441492,-0.2764241230565956,-0.2764241230565956,NA,NA,-0.03199103569914152,-0.29839490200909147,-0.28374717970373053,NA,NA,NA,-1.110000000000003,1.1141380780704147,12,0.021970778952495884
2010-02-10,myr,3.432,-0.2473628034681541,-0.26640386630994994,0,0,0,0,0,NA,0.01904106284178475,-0.6000000000000014,NA,0,7.000000000000006,0,0,0,-0.2473628034681541,-0.5830070441481761,-0.6120683637366175,-0.05845389615510843,0.27719034452491353,-0.26640386630994994,-0.6723221787505729,-0.7043132144497144,-0.14337461752084169,0.26254369491978125,NA,-2.039999999999999,2.7322189913495443,7.000000000000006,0.08931513460241902
2010-02-11,myr,3.4205,-0.33564424068002197,-0.40591831244062293,0,0,0,0,0,NA,0.07027407176063427,-1.4399999999999977,NA,2.7322189913495443,0,0,0,0,-0.33564424068002197,-0.3210275630248338,-0.5683903664929879,0.33672530168971093,0.3221086240345228,-0.40591831244062293,-0.38837453422470025,-0.6547784005346502,0.24008288572192615,0.22253910750600348,NA,-2.669999999999998,1.5364316614762785,-7.000000000000006,0.06734697119987754
2010-02-12,myr,3.421,0.014616677655188148,0.01754377821592268,0,0,0,0,0,NA,-0.0029271005607567346,-1.2300000000000004,NA,-1.1957873298732657,-7.000000000000006,0,0,0,0.014616677655188148,NA,NA,NA,0.1023616379500103,0.01754377821592268,NA,NA,NA,0.03501466675012166,NA,NA,NA,NA,NA
2010-02-15,myr,NA,NA,NA,0,0,0,0,1,2,NA,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-16,myr,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010-02-17,myr,3.388,NA,NA,0,0,0,0,0,NA,0,-0.5300000000000011,0.2511765533093957,0.09351413412757026,5.000000000000004,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41973361821252553,-1.620000000000001,2.364238760872972,8.000000000000007,0.005854115444825503
2010-02-18,myr,3.3985,0.30943810147479045,0.30358398602995385,0,0,0,0,0,NA,0.005854115444825503,-1.0899999999999999,0.16855706490312983,2.2707246267454018,3.0000000000000027,0,0,0,0.30943810147479045,0.6912300483533418,NA,NA,NA,0.30358398602995385,0.7439325148774212,NA,NA,NA,0.2555496557887338,-1.6999999999999993,2.6225394400761104,7.999999999999996,-0.05270246652406829
2010-02-19,myr,3.4115,0.38179194687855134,0.44034852884746734,0,0,0,0,0,NA,-0.058556581968893795,-0.6099999999999994,0.08699259088560396,0.35181481333070863,4.999999999999993,0,0,0,0.38179194687855134,-0.058866815533620276,0.2505712859411702,NA,NA,0.44034852884746734,0.037769940306719985,0.34135392633667383,NA,NA,-0.14391145215082446,-0.6899999999999977,0.44282437561582455,1.0000000000000004,-0.09663675584032916
2010-02-22,myr,3.3965,-0.4406587624121716,-0.40257858854074735,0,0,0,0,0,NA,-0.03808017387143536,-0.0799999999999983,-0.23090404303642842,0.09100956228511592,-3.9999999999999925,0,0,0,-0.4406587624121716,-0.36708065593622496,0.014711290942326372,NA,NA,-0.40257858854074735,-0.3333950884186643,0.10695344042880306,NA,NA,0.023944283363519503,1.3500000000000014,-0.5739645289964734,-7.9999999999999964,-0.033685567517593995
2010-02-23,myr,3.399,0.07357810647594665,0.06918350012208307,0,0,0,0,0,NA,0.004394606353841368,1.4299999999999997,0.2548483263999479,-0.6649740912815894,-4.0000000000000036,0,0,0,0.07357810647594665,0.16180043244504727,-0.27885832996712434,NA,NA,0.06918350012208307,0.1544761958103269,-0.24810239273042045,NA,NA,0.25282658630949584,0.3299999999999983,0.0649561568796031,-4.0000000000000036,0.007324236634720371
2010-02-24,myr,3.402,0.08822232596910062,0.08529269568824382,0,0,0,0,0,NA,0.002929630280879003,-1.1000000000000014,-0.0020217400904520844,0.7299302481611925,0,0,0,0,0.08822232596910062,0.29377224417870273,0.3673503506546494,NA,NA,0.08529269568824382,0.29377224417870273,0.3629557443007858,NA,NA,0.42503983364508,-1.2699999999999996,-2.7319030875148087,-5.000000000000004,0
2010-02-25,myr,3.409,0.2055499182096021,0.2084795484904589,0,0,0,0,0,NA,-0.002929630280879003,-0.16999999999999815,0.4270615737355321,-3.461833335676001,-5.000000000000004,0,0,0,0.2055499182096021,NA,NA,NA,0.6179216365958196,0.2084795484904589,NA,NA,NA,0.7043096706374596,-0.3382052779874911,-0.7699999999999996,-0.8346422996137193,-5.999999999999995,-0.01611402876178225
2010-02-26,myr,NA,NA,NA,0,0,0,0,0,NA,-0.013184398480903248,-0.6000000000000014,-0.7652668517230232,2.627191036062282,-0.9999999999999898,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.6183539951786443,-0.8399999999999999,2.2466880512285847,-1.9999999999999907,-0.00585951805629481
2010-03-01,myr,3.3895,NA,NA,0,0,0,0,0,NA,0.007324880424608438,-0.23999999999999844,0.1469128565443789,-0.38050298483369716,-1.0000000000000009,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.18402533243362384,-0.4400000000000013,1.4818937501754448,-1.0000000000000009,0.010254682370192114
2010-03-02,myr,3.3865,-0.08854782160621077,-0.09147762355180555,0,0,0,0,0,NA,0.0029298019455836766,-0.20000000000000284,-0.33093818897800276,1.862396735009142,0,0,0,0,-0.08854782160621077,-0.4583433765106726,NA,NA,NA,-0.09147762355180555,-0.45101849608606415,NA,NA,NA,-0.8692448084809179,-0.43000000000000327,3.348079799445358,1.9999999999999907,-0.007324880424608438
2010-03-03,myr,3.374,-0.3697955549044618,-0.3595408725342586,0,0,0,0,0,NA,-0.010254682370192114,-0.23000000000000043,-0.5383066195029151,1.4856830644362162,1.9999999999999907,0,0,0,-0.3697955549044618,-0.44391904803215976,-0.5324668696383705,NA,NA,-0.3595408725342586,-0.43366436566195654,-0.5251419892137621,NA,NA,-0.08571617130632703,-0.33999999999999986,0.48912441446971044,5.999999999999995,-0.010254682370192114
2010-03-04,myr,3.3715,-0.07412349312769795,-0.07412349312769795,0,0,0,0,0,NA,0,-0.10999999999999943,0.4525904481965881,-0.9965586499665058,4.0000000000000036,0,0,0,-0.07412349312769795,-0.20768439448390907,-0.5774799493883709,NA,NA,-0.07412349312769795,-0.21061441103871203,-0.5701552835729706,NA,NA,0.29659336936278535,-1.4099999999999966,0.684153181671654,9.000000000000007,0.002930016554802961
2010-03-05,myr,3.367,-0.13356090135621113,-0.1364909179110141,0,0,0,0,0,NA,0.002930016554802961,-1.2999999999999972,-0.15599707883380276,1.6807118316381597,5.000000000000004,0,0,0,-0.13356090135621113,-0.8489141754538077,-0.9230376685815056,NA,NA,-0.1364909179110141,-0.8533091680928973,-0.9274326612205952,NA,NA,-0.17497760990599076,-0.9299999999999997,1.351888973070281,4.0000000000000036,0.004394992639089601
2010-03-08,myr,3.343,-0.7153532740975965,-0.7168182501818832,0,0,0,0,0,NA,0.00146497608428664,0.36999999999999744,-0.018980531072188,-0.32882285856787874,-1.0000000000000009,0,0,0,-0.7153532740975965,-0.8051333190328469,-0.938694220389058,NA,NA,-0.7168182501818832,-0.8095281829026413,-0.9460191008136554,NA,NA,-0.07315383439925327,0.5,-0.54440851051476,-2.0000000000000018,0.0043948638698054765
2010-03-09,myr,3.34,-0.08978004493525038,-0.09270993272075811,0,0,0,0,0,NA,0.0029298877855188366,0.13000000000000256,-0.05417330332706527,-0.21558565194688128,-1.0000000000000009,0,0,0,-0.08978004493525038,-0.5549320577588945,-1.270285331856491,-1.9363131028510727,-1.4711610900274286,-0.09270993272075811,-0.5520020841284445,-1.2688203343103277,-1.9304532414351039,-1.4711610900274175,-0.21686952100967716,0.7800000000000011,1.6957009961891423,2.0000000000000018,-0.00292997363045
2010-03-10,myr,3.3245,-0.46515201282364416,-0.4592921514076864,0,0,0,0,0,NA,-0.005859861415968837,0.6499999999999986,-0.1626962176826119,1.9112866481360236,3.0000000000000027,0,0,0,-0.46515201282364416,-0.5554318865450325,-0.6452119314802829,-1.9380451549662503,-1.847765281244862,-0.4592921514076864,-0.5598265572750338,-0.652536489995792,-1.9395100237506457,-1.8389756178832983,-0.1511967703420325,0.13999999999999702,0.8469806021684789,7.999999999999996,0.004394670729990224
2010-03-11,myr,3.3215,-0.09027987372138835,-0.10053440586734741,0,0,0,0,0,NA,0.010254532145959061,-0.5100000000000016,0.011499447340579394,-1.0643060459675446,4.999999999999993,0,0,0,-0.09027987372138835,-0.47639238622987357,-0.9415443990535177,-1.9543621125702737,-1.5682496000617885,-0.10053440586734741,-0.4690670765491456,-0.928359227956832,-1.9485018218981853,-1.5799691512163871,-0.4103305521127254,-0.990000000000002,-1.1398632841673084,4.999999999999993,-0.007325309680727976
2010-03-12,myr,3.3087,-0.3861125125084852,-0.3685326706817982,0,0,0,0,0,NA,-0.017579841826687037,-0.4800000000000004,-0.4218299994533048,-0.07555723819976379,0,0,0,0,-0.3861125125084852,-0.07529553853211635,-0.1655754122535047,-1.5694216454662069,-1.8802386194425758,-0.3685326706817982,-0.06504100638616839,-0.1655754122535158,-1.5708866644748576,-1.8743783287704874,-0.09579744573926519,-0.05999999999999872,-3.0158176190751895,-1.0000000000000009,-0.010254532145959061
2010-03-15,myr,3.319,0.31081697397636887,0.3034916642956298,0,0,0,0,0,NA,0.007325309680727976,0.4200000000000017,0.3260325537140396,-2.9402603808754257,-1.0000000000000009,0,0,0,0.31081697397636887,0.4463081501425714,0.060195637634086196,-1.3003695679437932,-1.4358607441099958,0.3034916642956298,0.4419128999422428,0.07338022926044463,-1.2959745109172305,-1.4343957465638435,-0.07190027547645528,0.11000000000000298,0.0881445627805455,-3.9999999999999925,0.004395250200328604
2010-03-16,myr,3.3235,0.13549117616620254,0.13842123564661302,0,0,0,0,0,NA,-0.002930059480399372,-0.3099999999999987,-0.3979328291904949,3.0284049436559712,-2.9999999999999916,0,0,0,0.13549117616620254,-0.43783568094670766,-0.1270187069703388,-1.158343150959107,-0.5850162938461967,0.13842123564661302,-0.43783568094669656,-0.13434401665106677,-1.155413177328657,-0.5791562607353473,-0.5604926629993123,-1.0899999999999999,4.067668038197247,-1.0000000000000009,0
2010-03-17,myr,3.3045,-0.5733268571129102,-0.5762569165933096,0,0,0,0,0,NA,0.002930059480399372,-0.7800000000000011,-0.16255983380881744,1.0392630945412762,1.9999999999999907,0,0,0,-0.5733268571129102,-0.618729809084706,-0.48323863291850344,-1.1139660579956523,-1.0685631060238565,-0.5762569165933096,-0.6245898421955554,-0.48616860654894234,-1.1110361702101446,-1.0627032446078988,0.1619725389332416,-1.0700000000000003,0.8023109352865987,4.999999999999993,0.005860033110849372
2010-03-18,myr,3.303,-0.04540295197179578,-0.04833292560224578,0,0,0,0,0,NA,0.00292997363045,-0.28999999999999915,0.32453237274205904,-0.2369521592546775,3.0000000000000027,0,0,0,-0.04540295197179578,0,-0.5733268571129102,-0.6034110932002124,-0.6488140451720081,-0.04833292560224578,-0.008789663361563615,-0.5850465799548732,-0.612200756561776,-0.6517440188024581,0.6427485651968823,0.05999999999999872,-2.4079322863364894,7.000000000000006,0.008789663361552513
2010-03-19,myr,3.3045,0.04540295197179578,0.039543262240682164,0,0,0,0,0,NA,0.005859689731102513,0.34999999999999787,0.31821619245482324,-2.170980127081812,4.0000000000000036,0,0,0,0.04540295197179578,0.5284227589978707,0.48301980702607494,-0.030111412452749065,-0.513131219478824,0.039543262240682164,0.5210982004823728,0.472765274880127,-0.030111412452737962,-0.5116663506944286,0.4176930341579066,0.25,-2.5288994661007536,3.0000000000000027,0.007324558515509061
2010-03-22,myr,3.3205,0.48301980702607494,0.4815549382416906,0,0,0,0,0,NA,0.0014648687844065478,-0.09999999999999787,0.09947684170308335,-0.3579193390189417,-1.0000000000000009,0,0,0,0.48301980702607494,0.39263112958549673,0.4380340815572925,0.26561242261515794,0.35600110005573615,0.4815549382416906,0.3955609315311137,0.4351041937717959,0.25242725151848333,0.3384212582290602,-0.03730246266373527,-0.6199999999999974,1.0156238118569583,0,-0.0029298019455836766
2010-03-23,myr,3.3175,-0.09038867744057821,-0.08599400671057689,0,0,0,0,0,NA,-0.004394670729990224,-0.5199999999999996,-0.13677930436681862,1.3735431508759,1.0000000000000009,0,0,0,-0.09038867744057821,-0.18085912993222042,0.3021606770938545,-0.13567500385285314,-0.04520455136121093,-0.08599400671057689,-0.18085912993223152,0.3006958083094591,-0.1459295359988011,-0.05106441277714646,0.5498458280317031,0.6799999999999997,-0.0768639545913885,7.000000000000006,0
2010-03-24,myr,3.3145,-0.0904704524916422,-0.09486512322165463,0,0,0,0,0,NA,0.004394670729990224,1.1999999999999993,0.6866251323985217,-1.4504071054672885,6.000000000000005,0,0,0,-0.0904704524916422,0.2709212975579689,0.18053262011739069,0.09022557003055542,-0.2711661800190557,-0.09486512322165463,0.260667366264955,0.17467335955437813,0.07118171784119554,-0.2843507716454141,0.6243505486163592,2.049999999999997,-0.6716963344431726,8.000000000000007,0.01025393129299168
2010-03-25,myr,3.3265,0.3613917500496111,0.35553248948660965,0,0,0,0,0,NA,0.005859260563001456,0.8499999999999979,-0.06227458378216255,0.7787107710241159,2.0000000000000018,0,0,0,0.3613917500496111,-0.06035913869684162,-0.15082959118848382,0.2418015383970129,0.6635524271434656,0.35553248948660965,-0.06475361630403631,-0.15961873952569094,0.22715252864385915,0.6474386344345051,0.04323825788352664,0.21999999999999886,-0.06409845742183506,-4.0000000000000036,0.004394477607183589
2010-03-26,myr,3.3125,-0.4217508887464527,-0.42028610579064596,0,0,0,0,0,NA,-0.001464782955817867,-0.629999999999999,0.1055128416656892,-0.842809228445951,-6.000000000000005,0,0,0,-0.4217508887464527,-1.2858508609623343,-0.9244591109127231,-0.5768954818470728,0.2872044903688087,-0.42028610579064596,-1.2770618413718071,-0.9215293518851975,-0.5812902813350562,0.27548545424610493,-0.3131350065464389,-0.8099999999999987,1.5770212655040083,-6.000000000000005,-0.008789019590538238
2010-03-29,myr,3.284,-0.8640999722158815,-0.8567757355811612,0,0,0,0,0,NA,-0.007324236634720371,-0.17999999999999972,-0.4186478482121281,2.4198304939499593,0,0,0,0,-0.8640999722158815,-1.6589681132487266,-2.0807190019951793,-1.4171665748517137,-0.6222984338188686,-0.8567757355811612,-1.6428540844869333,-2.0631401902775792,-1.4069118924815105,-0.6208335435757384,-0.4542398824046501,-0.6400000000000006,1.8801366832001065,2.0000000000000018,-0.01611402876178225
2010-03-30,myr,3.258,-0.7948681410328451,-0.7860783489057721,0,0,0,0,0,NA,-0.00878979212706188,-0.46000000000000085,-0.03559203419252199,-0.5396938107498528,2.0000000000000018,0,0,0,-0.7948681410328451,-0.3355196071138211,-1.1996195793297026,-1.4408378479587647,-1.9001863818777887,-0.7860783489057721,-0.32672981498674813,-1.1835055505679093,-1.4291182968041771,-1.888466830723201,-0.4266510441471638,0,0.5990283730676005,-2.0000000000000018,-0.00878979212706188
