date,idr,myr,php,sgd,thb,ret_idr,ret_myr,ret_php,ret_sgd,ret_thb
2008-07-02,9230,3.274,44.934,1.3626,NA,0.16264573929731796,0.24464844006699682,0.08460425752345735,0.16158652065274004,NA
2008-07-03,9217,3.266,45.151,1.358,33.5337,-0.1409443503233021,-0.24464844006699682,0.4817681516679162,-0.3381610220926312,NA
2008-07-04,9219,3.2675,45.32,1.3609,33.497,0.021696680492944154,0.045917196796674276,0.3736008147841474,0.21332164476303705,-0.10950207492137487
2008-07-07,9209,3.266,45.551,1.3621,33.451,-0.1085305077227261,-0.045917196796674276,0.5084141201995074,0.0881380887024108,-0.13742010885757772
2008-07-08,9203,3.2595,45.513,1.3631,33.655,-0.06517488825092954,-0.19921851658162293,-0.0834577927735225,0.07338911235013623,0.6079951969078401
2008-07-09,9192,3.2525,45.797,1.363,33.687,-0.11959773102656612,-0.21498779779338673,0.622058735730624,-0.007336488026477017,0.0950372795834653
2008-07-10,9172,3.2425,45.675,1.3612,33.688,-0.21781755507959133,-0.3079294196061122,-0.2667484527301145,-0.1321489069781967,0.002968460111585358
2008-07-11,9163,3.2465,45.588,1.3602,33.671,-0.0981729012583088,0.12328557579424082,-0.19065782705816048,-0.07349158852122395,-0.050475809798111726
2008-07-14,9155,3.236,45.747,1.3561,33.68,-0.08734578566009787,-0.32394937701591964,0.34816918074960235,-0.3018814647638701,0.02672566124801712
2008-07-15,9119,3.2145,45.492,1.3482,33.647,-0.39400291749469574,-0.6666174596640984,-0.5589729478786776,-0.5842563674561152,-0.09802903038207411
2008-07-16,9132,3.2235,45.264,1.3478,33.489,0.14245797160210572,0.2795901168933579,-0.5024471762986593,-0.029673590722184562,-0.47068723696006565
2008-07-17,9137,3.2285,45.477,1.3504,33.504,0.05473753489351196,0.15499073158466992,0.4694689086779391,0.19272113295760174,0.04478079874217222
2008-07-18,9149,3.2425,45.251,1.3529,33.504,0.13124796809140804,0.43270041240774937,-0.49819342967309943,0.18495917676218387,0
2008-07-21,9147,3.2365,44.51,1.3514,33.391,-0.0218627023171436,-0.18521382050342705,-1.6510886321496887,-0.11093444912403938,-0.3378432094475414
2008-07-22,9169,3.2415,44.395,1.3526,33.316,0.2402272393537075,0.15436866294855633,-0.25870325434729224,0.08875740227654583,-0.22486405205568438
2008-07-23,9135,3.2415,44.648,1.3577,33.365,-0.37150392377931496,0,0.5682663001842503,0.37634254653958754,0.1469684282475736
2008-07-24,9133,3.2435,44.131,1.362,33.368,-0.021896212042804564,0.06168080380597463,-1.1647030139641412,0.31621161032222567,0.008991053907436708
2008-07-25,9136,3.2515,44.032,1.3611,33.458,0.032842520411158205,0.24634346560963305,-0.22458410356129832,-0.06610113714298205,0.26935640144447603
2008-07-28,9113,3.2643,44.164,1.3638,33.448,-0.25206873996648227,0.3928916315869557,0.2993335266012309,0.19817247485245382,-0.02989268548247992
2008-07-29,9133,3.259,44.017,1.3627,33.457,0.21922621955532406,-0.1624944787514515,-0.33340546414759586,-0.08068953307773241,0.02690381900989358
2008-07-30,NA,3.2625,44.301,1.367,33.494,NA,0.10733727933873727,0.6431327224332151,0.31505319681744415,0.11052860679234833
2008-07-31,9118,3.263,44.14,1.3676,33.535,NA,0.01532449623717902,-0.36408493311563817,0.04388210411965798,0.12233512394139723
2008-08-01,9081,3.2615,44.21,1.3695,33.535,-0.40661630835590046,-0.04598053571700511,0.1584607009561534,0.13883309379866815,0
2008-08-04,9100,3.2655,44.213,1.3692,33.542,0.20900948151130194,0.12256781065611566,0.0067855648443249095,-0.021908204710258117,0.020871535773547834
2008-08-05,9086,3.269,44.422,1.3743,33.545,-0.1539646185593213,0.10712373814989462,0.4715978729721737,0.37178829047759265,0.008943610541534142
2008-08-06,9063,3.2765,44.183,1.3774,33.603,-0.2534576264567434,0.2291651755340851,-0.5394742500747451,0.22531535497916644,0.17275276828607744
2008-08-07,9114,3.284,43.842,1.3835,33.623,0.5611501769047678,0.22864120927672538,-0.7747837678433456,0.4418856116382708,0.059500790140898374
2008-08-08,9145,3.2965,43.904,1.3986,33.634,0.33955890011370116,0.37991079810355544,0.1413170066284053,1.0855216042785942,0.03271035014371648
2008-08-11,9213,3.316,44.305,1.407,33.673,0.740824828396569,0.5897937701831113,0.9092105395845707,0.5988041844622594,0.11588691923476446
2008-08-12,9178,3.3335,44.433,1.4105,33.673,-0.38062141541530536,0.5263565802929193,0.28848991136793956,0.24844733276619402,0
2008-08-13,9168,3.317,44.597,1.4052,NA,-0.1090156000257636,-0.49620431110621865,0.36841555767193057,-0.3764610050379036,NA
2008-08-14,8007,3.3305,44.632,1.4092,33.677,-13.540300088188673,0.4061682906181474,0.0784498353562757,0.28425260754105786,NA
2008-08-15,9185,3.3415,44.92,1.4139,33.697,13.725555957659274,0.3297365097890914,0.6432039327015193,0.33296761307122225,0.059370085158860775
2008-08-18,NA,3.3355,NA,1.4123000000000001,33.797,NA,-0.1797214801554814,NA,-0.11322625227765948,0.2963228529133666
2008-08-19,9191,3.337,45.264,1.4133,33.843,NA,0.04496066018040423,NA,0.07078142990868952,0.13601421375408762
2008-08-20,9177,3.3315,45.45,1.4087,33.988,-0.15243905390978085,-0.16495467487822602,0.410080606427643,-0.32601021078438874,0.42753378504016837
2008-08-21,9143,3.3425,45.629,1.4148,34.136,-0.37117946545865976,0.32963769735063764,0.3930658669146325,0.4320885065064395,0.43450247444041246
2008-08-22,9146,3.3405,45.576,1.4061,34.026,0.0328066053574716,-0.05985336105662764,-0.11622171145400095,-0.6168263734555535,-0.3227607625753137
2008-08-25,9157,3.3675,NA,1.4191,33.911,0.12019888897309983,0.8050132918987041,NA,0.9202953243721779,-0.338549273120492
2008-08-26,9179,3.39,45.601,1.4211,34.1,0.2399652111359174,0.6659292089977065,NA,0.14083517573239557,0.5557938760730075
2008-08-27,9165,3.3725,45.934,1.417,34.233,-0.15263849452846756,-0.5175612292585008,0.727593748977684,-0.2889258907135317,0.38927068311811475
2008-08-28,9157,3.376,45.862,1.4134,34.112,-0.08732671660744984,0.10372676339367448,-0.15686961254268716,-0.25438114339265683,-0.35408625772728186
2008-08-29,9153,3.3895,45.685,1.416,34.062,-0.043691972295256676,0.3990841155172564,-0.3866871018212592,0.18378459969111138,-0.14668351267350666
2008-09-01,9163,NA,45.864,1.4216,34.17,0.10919415804337973,NA,0.39104791554978036,0.3947002586776549,0.3165672710556233
2008-09-02,9192,3.423,46.271,1.4293,34.276,0.3159904563379001,NA,0.8834919355057202,0.5401816074627974,0.30973346796718815
2008-09-03,9219,3.4395,46.486,1.434,34.475,0.29330312700022176,0.4808752435883301,0.4635777031096744,0.3282928244496053,0.5789022872493277
2008-09-04,9208,3.429,46.597,1.4293,34.435,-0.11939003968759465,-0.3057438503148324,0.23849693846291764,-0.3282928244496053,-0.11609346827041733
2008-09-05,9329,3.458,46.684,1.4364,34.416,1.3055156559243386,0.8421713780315532,0.18653321732422512,0.4955169436858142,-0.055191647128749466
2008-09-08,9284,3.4185,46.841,1.417,34.567,-0.4835339566634289,-1.148852888938734,0.3357394225641741,-1.359802266124721,0.43778971970453995
2008-09-09,9355,3.4525,46.397,1.4347,34.447,0.7618471313863395,0.9896747929598604,-0.9524085806188687,1.241380741366388,-0.34775587832647226
2008-09-10,9325,3.4585,46.786,1.4315,34.586,-0.32119941961745724,0.17363627571922446,0.8349210902015347,-0.22329225661746332,0.40270649645757217
2008-09-11,9438,3.469,46.887,1.4403,34.607,1.20451277743161,0.3031398929110196,0.21564386565908755,0.6128579666834555,0.06069978363356654
2008-09-12,9445,3.4575,47.077,1.438,34.726,0.07414076492775479,-0.3320583430836299,0.4044107508216044,-0.15981659240123514,0.34327121818797934
2008-09-15,9453,3.4475,46.968,1.4293,34.726,0.08466504897750582,-0.2896453871456428,-0.2318040274497335,-0.6068445365922381,0
2008-09-16,9470,3.4525,46.979,1.4353,34.564,0.17967557547393653,0.14492756159902864,0.02341745888694291,0.4189072662265092,-0.46760079427929924
2008-09-17,9388,3.447,47.27,1.4357,34.359,-0.8696629209209661,-0.15943187665816705,0.6175151454390626,0.027864855631359875,-0.5948684895463963
2008-09-18,9414,3.4595,47.008,1.4338,34.209,0.27656649901732777,0.36197824220003394,-0.5558044813678276,-0.13242727148763955,-0.437522574035798
2008-09-19,9380,3.462,47.206,1.4348,34.183,-0.3618179960817258,0.07223867972887543,0.42032031652206037,0.06972042393557087,-0.0760322881404818
2008-09-22,9329,3.4175,46.662,1.4204,34.158,-0.5451935039308964,-1.2937167138050043,-1.1590874215826386,-1.0086944589194624,-0.07316252649260946
2008-09-23,9339,3.4015,46.253,1.4104,33.941,0.10713521487559774,-0.4692778812989129,-0.8803802221196477,-0.7065169985272401,-0.6373096065392048
2008-09-24,9330,3.4205,46.516,1.4149,33.744,-0.09641652683285429,0.557022841593735,0.5670012711131989,0.31855051182461125,-0.5821099395189044
2008-09-25,9374,3.4285,46.458,1.4212,33.924,0.47048846412618417,0.23361085233664092,-0.12476607981550814,0.44427279449653634,0.5320104763034461
2008-09-26,9378,3.433,46.499,1.4222,34.019,0.042662116688063634,0.1311666733272876,0.0882128353081324,0.07033833025454905,0.27964635623973777
2008-09-29,NA,3.4415,46.603,1.429,33.959,NA,0.24729083807268903,0.2234109756126923,0.47699304804499354,-0.17652774597962662
2008-09-30,NA,3.4575,46.917,1.4314,34.045,NA,0.46383617004943645,0.6715166380338644,0.1678087374629711,0.25292643328755915
2008-10-01,NA,NA,NA,NA,34.024,NA,NA,NA,NA,-0.06170209835976159
2008-10-02,NA,NA,47.264,1.4386,33.947,NA,NA,NA,NA,-0.22656730940697756
2008-10-03,NA,3.476,46.98,1.4484,34.05,NA,NA,-0.6026927118202519,0.6789080458230179,0.30295477382584757
2008-10-06,9555,3.483,47.128,1.4581,34.187,NA,0.2011783980718551,0.31453249886195245,0.6674719430753484,0.4015422251209877
2008-10-07,9657,3.4825,47.403,1.4609,34.366,1.0618463292544789,-0.014356471204046706,0.58182136180851,0.19184658162288426,0.5222248677822172
2008-10-08,9593,3.4985,47.614,1.467,34.487,-0.6649375148970904,0.4583878531990493,0.44413178028452904,0.416681500451338,0.35147379072300033
2008-10-09,9625,3.5025,47.662,1.4867,34.538,0.3330214338037152,0.1142694025210611,0.10075990608555685,1.3339399476323233,0.14777257306950453
2008-10-10,9651,3.5115,47.556,1.4823,34.395,0.26976567511507454,0.2566297387913252,-0.22264707048740284,-0.29639630994910404,-0.4148962184500782
2008-10-13,9865,3.5103,47.718,1.4755,NA,2.1931602549580376,-0.03417927060531678,0.3400721206754831,-0.4598020136819869,NA
2008-10-14,9708,3.4905,47.362,1.4599,34.266,-1.6042851610224673,-0.5656511482565962,-0.7488465789223131,-1.0628975177059907,NA
2008-10-15,9772,3.5095,47.074,1.4689,34.09,0.6570865531140058,0.5428584760020172,-0.6099387794066047,0.6145881131435049,-0.5149522760969028
2008-10-16,9821,3.5245,47.466,1.4813,34.101,0.5001796780142342,0.4265005043454062,0.8292833647550513,0.840625925063726,0.032262322287124334
2008-10-17,9785,3.525,48.045,1.4787,34.279,-0.3672349327597857,0.01418540324387152,1.2124406461916593,-0.17567572085648298,0.5206212402810717
2008-10-20,9805,3.523,47.983,1.4782,34.257,0.2041858800270191,-0.05675369051314494,-0.12912902198327636,-0.03381920286553153,-0.0641998387873155
2008-10-21,9804,3.5255,48.122,1.4765,34.265,-0.010199398244203906,0.0709370817857824,0.28926714931394315,-0.11507091668090941,0.023350165016644553
2008-10-22,9880,3.5395,48.219,1.4954,34.342,0.7722046093910251,0.3963204055148495,0.20136812525759495,1.2719307381837908,0.22446698538236554
2008-10-23,9930,3.5715,48.635,1.5029,34.479,0.504796629730464,0.9000201380783279,0.8590302066290079,0.50028453742334,0.3981348163120568
2008-10-24,9963,3.575,48.942,1.5035,NA,0.3317753005637414,0.09795005330808237,0.6292487225094678,0.03991484885352281,NA
2008-10-27,10315,NA,48.916,NA,34.687,3.4720915460496826,NA,-0.05313822193748763,NA,NA
2008-10-28,11743,3.5925,49.331,1.5121,34.746,12.965817185972739,NA,0.8448145353032288,NA,0.16994804833574406
2008-10-29,10900,3.573,49.378,1.4989,34.904,-7.449452914784516,-0.5442759929769947,0.09522941890178771,-0.8767907382073448,0.4536978349600762
2008-10-30,10600,3.5525,49.011,1.4657,34.871,-2.790878811707742,-0.5753998052154152,-0.7460218156692289,-2.2398561703295075,-0.09458975982941098
2008-10-31,10995,3.5625,48.746,1.4807,34.79,3.6586622888703957,0.28109646056502235,-0.5421619917067133,1.0182004881418183,-0.23255490591638228
2008-11-03,10800,3.521,48.902,1.4727,34.986,-1.7894489876550068,-1.1717505421853458,0.31951526445390677,-0.5417498182556713,0.5617992304223218
2008-11-04,11102,3.5415,48.68,1.4857,34.964,2.7579138137795667,0.5805326038624825,-0.4550027320627148,0.878859091119083,-0.06290207498325096
2008-11-05,10920,3.5205,48.7,1.4703,34.985,-1.652930195121094,-0.5947341234489478,0.04107619692179654,-1.0419580059695788,0.06004374796186873
2008-11-06,11098,3.543,48.078,1.4857,34.929,1.616894158694926,0.6370800906284169,-1.2854338064555826,1.0419580059695788,-0.16019684748713736
2008-11-07,11110,3.553,48.488,1.4935,35.04,0.10806917478305422,0.2818491155555103,0.8491652624995627,0.5236317012857261,0.3172836345202157
2008-11-10,11000,3.5385,48.798,1.4857,35.027,-0.9950330853168765,-0.4089408505187686,0.6372983763708984,-0.5236317012857261,-0.03710734054309661
2008-11-11,11163,3.5775,48.492,1.4964,34.945,1.470946523422434,1.0961323914766563,-0.6290492528356229,0.7176181830683803,-0.23437957336676085
2008-11-12,11521,3.589,48.804,1.5048,34.933,3.156671902332242,0.3209379717001193,0.641344082875106,0.5597775512829528,-0.034345574051775074
2008-11-13,11913,3.5965,48.993,1.5132,34.963,3.3458783761306066,0.20875381598037812,0.386515404962795,0.5566614772053669,0.08584182740700719
2008-11-14,11783,3.5915,49.411,1.5113,35.029,-1.0972426086020448,-0.13912077925546384,0.8495640708193974,-0.1256406182799208,0.18859303795299986
2008-11-17,11836,3.5965,49.315,1.5214,34.983,0.4487919806759777,0.13912077925546384,-0.1944777064952774,0.6660755987125788,-0.131406063586903
2008-11-18,11925,3.5997,49.611,1.5266,34.994,0.749130223644201,0.08893583310418673,0.5984288930211967,0.3412076801169117,0.03143890161227958
2008-11-19,11957,3.6095,49.953,1.5283,35.017,0.26798441630386804,0.27187499407628213,0.686998001492034,0.11129661694206927,0.06570396316987193
2008-11-20,12230,3.624,49.951,1.5298,35.026,2.257506876163795,0.4009129583654403,-0.004003843690458808,0.09810013539750528,0.025698499634563277
2008-11-21,12300,3.6285,49.984,1.5327,35.121,0.57073126792897,0.12409515553215567,0.06604293030361141,0.1893878117096237,0.2708599315172311
2008-11-24,12400,3.63,49.984,1.5302,35.237,0.809721023262,0.041330854070475986,0,-0.16324402071104527,0.3297424745039468
2008-11-25,12400,3.621,49.832,1.517,35.28,0,-0.24824174932551735,-0.30456062653763105,-0.8663745449219273,0.12195642279060337
2008-11-26,12400,3.6218,49.592,1.5103,35.223,0,0.022090904160076974,-0.48278175522260547,-0.4426393776236326,-0.1616952822406148
2008-11-27,12214,3.62,49.276,1.5116,35.303,-1.511363781004782,-0.049711398742524615,-0.6392383299890891,0.08603859030380523,0.22686678476691036
2008-11-28,12151,3.6175,48.88,1.5072,35.345,-0.5171363874469037,-0.06908463141777066,-0.8068832236387546,-0.2915067653235237,0.11889934590638696
2008-12-01,12224,3.6285,NA,1.5225,35.465,0.5989761497691148,0.30361602125525966,NA,1.0100095761953365,0.33893550311328013
2008-12-02,12300,3.64,48.799,1.5283,35.695,0.6198029954205708,0.3164341912594848,NA,0.3802285949738582,0.6464328300373801
2008-12-03,12125,3.64,49.471,1.5272,35.758,-1.4329825554824538,0,1.3676818460724327,-0.07200131222528383,0.17633973752047005
2008-12-04,12075,3.6362,49.289,1.5247,35.515,-0.41322372849101896,-0.10445013456139574,-0.3685706885997675,-0.16383240336764748,-0.6818877879855023
2008-12-05,11900,3.6375,49.239,1.5238,NA,-1.459879942115272,0.03574521945755027,-0.10149400026815414,-0.05904543389520511,NA
2008-12-08,NA,NA,49.194,NA,35.675,NA,NA,-0.09143275758121128,NA,NA
2008-12-09,11363,3.6295,48.71,1.5111,35.627,NA,NA,-0.9887317023644648,NA,-0.13463859990188176
2008-12-10,10885,3.6175,48.427,1.5019,NA,-4.2976768249360475,-0.33117182192563543,-0.5826838397355427,-0.6106889208179478,NA
2008-12-11,11050,3.5875,48.259,1.4944,35.435,1.5044733277251865,-0.8327598437762429,-0.3475170532968974,-0.5006184736956965,NA
2008-12-12,11050,3.5495,47.918,1.4898,35.219,0,-1.0648832588435964,-0.7091122178958464,-0.3082905732402219,-0.6114322555793361
2008-12-15,11100,3.5675,47.926,1.4784,35.022,0.4514680354525069,0.5058321871550753,0.016693794120792305,-0.7681460854756239,-0.560927425671709
2008-12-16,11075,3.5545,47.725,1.4713,34.909,-0.22547923870881448,-0.3650663981453528,-0.4202785038565082,-0.48140581835183216,-0.323175983041013
2008-12-17,10950,3.5315,47.39,1.4579,34.809,-1.1350859668690205,-0.649169652056103,-0.7044133632314153,-0.9149319593125149,-0.28687015857808973
2008-12-18,10950,3.4835,46.969,NA,34.57,0,-1.3685174378803344,-0.8923426352457131,NA,-0.6889720099984675
2008-12-19,11000,3.4675,46.708,1.4478,34.447,0.45558165358610125,-0.46036622811869155,-0.5572353413571651,NA,-0.35643429943785776
2008-12-22,11050,3.48,46.891,1.452,34.534,0.45351551653922684,0.35984205795334123,0.3910303169470275,0.28967535257003463,0.252243505108396
2008-12-23,11025,NA,47.202,1.4499,34.552,-0.22650066308536054,NA,0.6610505192221616,-0.14473278655933175,0.05210896681613342
2008-12-24,11150,3.4745,47.485,1.4476,34.597,1.1274076573219105,NA,0.5977607119755479,-0.15875758295607056,0.13015374438531957
2008-12-26,NA,3.4795,NA,1.4433,34.757,NA,0.14380215305227484,NA,-0.29748543160696417,0.461401747138801
2008-12-29,NA,NA,NA,1.4421,34.947,NA,NA,NA,-0.08317738054930413,0.5451637512108309
2008-12-30,10950,3.4825,NA,1.4434,35.055,NA,NA,NA,0.09010570701482035,0.3085628573181509
2008-12-31,10950,3.464,NA,1.4392,NA,0,-0.532643597163518,NA,-0.2914038001849528,NA
2009-01-02,NA,3.4715,NA,1.4525,34.926,NA,0.21627865110023237,NA,0.9198806089742884,NA
2009-01-05,10950,3.4795,47.647,1.4607,NA,NA,0.2301828091576752,NA,0.5629563130698734,NA
2009-01-06,11050,3.4985,47.264,1.4694,34.814,0.9090971701253281,0.5445699901046597,-0.8070762692635736,0.5938381329412101,NA
2009-01-07,10863,3.4975,47.065,1.4722,35.051,-1.7067908512148122,-0.028587764631504697,-0.4219281349785664,0.19037264384284547,0.6784539013560575
2009-01-08,10940,3.529,46.554,1.481,34.947,0.7063277542220803,0.8966117135633667,-1.0916695859316317,0.5959654643193313,-0.29715156583285385
2009-01-09,11050,3.5425,46.831,1.4785,34.919,1.000463096992732,0.3818147889565582,0.593244766060641,-0.1689474975266947,-0.08015344086986786
2009-01-12,11120,3.575,47.127,1.4877,34.851,0.6314860858672944,0.9132483563272453,0.6300708385438725,0.6203242870665981,-0.19492624776034084
2009-01-13,11221,3.5775,47.463,1.4899,34.944,0.9041733860293277,0.06990563024980023,0.7104374949124193,0.1477700430095652,0.2664948922992405
2009-01-14,11168,3.5735,47.591,1.4873,34.969,-0.4734476662711984,-0.1118724770572399,0.26932075950352186,-0.1746607994741245,0.07151746045965801
2009-01-15,11193,3.593,47.145,1.497,34.884,0.22360368871137126,0.5442000453485196,-0.9415708812431145,0.6500709821076145,-0.2433683362297323
2009-01-16,11169,3.58,47.39,1.489,34.908,-0.21464993484414663,-0.36247077187727683,0.5183277061856284,-0.5358351735619382,0.06877579363258057
2009-01-19,11163,3.57,47.163,1.4866,34.849,-0.053734552609441266,-0.27972046210613666,-0.48015491020105827,-0.16131203928159699,-0.16915869108156123
2009-01-20,11230,3.6055,46.992,1.5018,34.907,0.5984030717756994,0.9894861583129577,-0.36323124212223057,1.0172755374590503,0.16629397719465366
2009-01-21,11235,3.6105,47.372,1.5045,34.974,0.044513688694003406,0.13858095344221333,0.8053962402984283,0.17962284043163135,0.19175461292717522
2009-01-22,11211,3.6115,47.472,1.4957,34.947,-0.21384664658352648,0.027693159966513115,0.2108726689217466,-0.5866292404818951,-0.07723002057180572
2009-01-23,11303,3.624,47.363,1.5046,34.911,0.817273803713725,0.34551896719685615,-0.22987303843051698,0.593275746084021,-0.1030662291699791
2009-01-26,NA,NA,47.369,NA,34.91,NA,NA,0.012667314124081841,NA,-0.002864467710494978
2009-01-27,11275,NA,47.269,NA,34.899,NA,NA,-0.21133167906666195,NA,-0.031514561420564746
2009-01-28,11351,3.6095,47.042,1.5012,34.914,0.6717960384460042,NA,-0.4813869821382877,NA,0.042971939984859375
2009-01-29,11330,3.6,46.948,1.504,34.896,-0.1851770733287239,-0.2635413135014364,-0.2000213455474409,0.1863437248919353,-0.05156854433145952
2009-01-30,11355,3.6085,47.076,1.5082,34.926,0.22041005176074435,0.2358328068126525,0.2722710777538051,0.27886612587614823,0.08593280583801821
2009-02-02,11700,NA,47.34,1.5158,34.926,2.993066624618912,NA,0.5592287070422142,0.5026465609382136,0
2009-02-03,11719,3.6175,47.625,1.5077,34.982,0.1622614472754691,NA,0.6002229361027123,-0.5358041593055918,0.16021059672182147
2009-02-04,11685,3.6125,47.551,1.5078,34.951,-0.2905488285644964,-0.13831260849515026,-0.15550141823865715,0.00663239927286563,-0.08865629110861306
2009-02-05,11788,3.6215,47.325,1.5088,34.949,0.8776096884627549,0.24882512146933156,-0.47641221690919444,0.06629981015914832,-0.00572246065964066
2009-02-06,11750,3.6075,47.496,1.5066,34.935,-0.3228824285280041,-0.3873292987354837,0.36067998729878425,-0.145917648759869,-0.040066396277493865
2009-02-09,11700,NA,47.234,1.497,NA,-0.4264398786457235,NA,-0.5531524713414449,-0.6392350971965888,NA
2009-02-10,11775,3.5925,47.068,1.5008,NA,0.6389798098769717,NA,-0.3520607653277441,0.253519383233175,NA
2009-02-11,11850,3.613,46.993,1.5087,35.008,0.6349227678660085,0.5690113194460444,-0.1594710153929313,0.5250053594068549,NA
2009-02-12,11866,3.6105,47.04,1.5082,35.045,0.1349300255309771,-0.069218525640391,0.09996491426185194,-0.03314660774820788,0.10563431527716993
2009-02-13,11785,3.616,47.132,1.5079,35.151,-0.6849631448355709,0.15221756208307902,0.19538722607226333,-0.019893239679674712,0.3020117401840494
2009-02-16,11871,3.616,47.21,1.5133,NA,0.7270914683301655,0,0.16535587071011548,0.3574742321230673,NA
2009-02-17,11900,3.6325,47.35,1.5235,35.168,0.2439949046086909,0.4552673932370688,0.29610850738919225,0.6717622732783202,NA
2009-02-18,11925,3.6565,47.749,1.5284,35.255,0.20986366569211157,0.6585289266568095,0.8391304666979682,0.3211117146981135,0.24707849497929146
2009-02-19,11975,3.659,47.809,1.5291,35.328,0.41841065225742824,0.06834803082007568,0.1255781993866112,0.04578904413607421,0.20684874836263134
2009-02-20,11988,3.6695,47.957,1.5343,35.48,0.10850061574387837,0.2865526965910803,0.3090869783142214,0.33949239370543727,0.4293306786748552
2009-02-23,11950,3.6645,48.165,1.5227,35.706,-0.317487107689729,-0.13635126192126368,0.4327840133511618,-0.7589176104473294,0.6349584449391266
2009-02-24,11938,3.6705,48.093,1.5316,35.599,-0.10046886310615122,0.16359921849311565,-0.1495979833940897,0.5827865756452777,-0.30011943149541587
2009-02-25,11935,3.6685,48.232,1.5282,35.737,-0.025132995566501393,-0.054503339678713125,0.28860648114581444,-0.22223683896731572,0.3869019068829527
2009-02-26,11975,3.6735,48.086,1.5343,35.775,0.3345883506185032,0.13620269062832868,-0.3031626732716397,0.39836787376936744,0.10627587978691011
2009-02-27,11980,3.6925,48.236,1.5412,NA,0.041744939032462014,0.515884934520261,0.3114555786958295,0.44870828008424235,NA
2009-03-02,12023,3.7255,48.662,1.5535,36.046,0.3582889305468129,0.8897335588247346,0.8792807790142465,0.7949116081099716,NA
2009-03-03,12020,3.709,49.056,1.5486,36.215,-0.02495528857107132,-0.4438772504191224,0.8064064657915093,-0.3159152880478966,0.4677497076676307
2009-03-04,12033,3.7185,48.952,1.5537,36.182,0.10809463489653837,0.2558062653764015,-0.2122276529164413,0.32878861453323194,-0.09116400482200859
2009-03-05,12025,3.7195,48.791,1.5521,36.157,-0.06650594642021446,0.026888948804115742,-0.32943565392544727,-0.10303304408166292,-0.06911901186166247
2009-03-06,12065,3.72,48.651,1.5502,36.132,0.3320883085171644,0.013441763579624677,-0.28735062156375335,-0.12248978097278429,-0.0691668192855932
2009-03-09,NA,NA,48.676,1.5451,36.158,NA,NA,0.051373206920635184,-0.32953216910385774,0.071932497222571
2009-03-10,12040,3.7015,48.548,1.5436,36.065,NA,NA,-0.2633096230438614,-0.09712824929087316,-0.2575358304186981
2009-03-11,11840,3.6925,48.415,1.5393,36.062,-1.67508104248153,-0.2434407477618139,-0.2743316180620514,-0.2789583047434985,-0.008318660145922863
2009-03-12,11980,3.6895,48.245,1.5292,NA,1.1754963231444648,-0.0812787907113588,-0.351748759114745,-0.6583044793771087,NA
2009-03-13,11990,3.6955,48.397,1.539,35.973,0.08343763521185821,0.16249157265202374,0.314563285810987,0.6388132016621528,NA
2009-03-16,11980,3.6965,48.501,1.5407,35.957,-0.08343763521185821,0.027056277221326752,0.21465879571218593,0.11040037488500576,-0.044487697105211055
2009-03-17,11958,3.6725,48.543,1.5342,35.884,-0.18380822285912757,-0.6513796949122463,0.08655867982017007,-0.4227786062533323,-0.20322663973164623
2009-03-18,11979,3.666,48.368,1.5287,35.82,0.17546062904809645,-0.17714796483818684,-0.36115650486783224,-0.3591371518207487,-0.17851170644713754
2009-03-19,11900,3.6555,48.468,1.5174,35.804,-0.6616716631709707,-0.28682666662798173,0.20653483321741994,-0.741935710301389,-0.04467776238734622
2009-03-20,11833,3.6445,48.289,1.5094,35.626,-0.5646161715061382,-0.3013700911102868,-0.36999949194078674,-0.5286123053206471,-0.49839106383990917
2009-03-23,11760,3.6465,48.305,1.51,35.403,-0.6188295931941923,0.05486216020200718,0.033128351960431957,0.03974299582019669,-0.6279146058572049
2009-03-24,11435,3.6225,48.21,1.5042,35.263,-2.8025114995735123,-0.660340822945038,-0.1968606551941754,-0.384845541666734,-0.39623067151146607
2009-03-25,11530,3.6305,48.024,1.5142,35.318,0.8273506806222741,0.22059846254640636,-0.38655824679891815,0.6626051276903577,0.15584933943260104
2009-03-26,NA,3.629,48.237,1.5093,35.504,NA,-0.04132516072310466,0.4425475480842156,-0.3241279503823691,0.5252617199305476
2009-03-27,11495,3.6145,48.149,1.5065,35.398,NA,-0.40035947727186105,-0.18259918338996428,-0.18568875950266683,-0.29900448216761966
2009-03-30,11530,3.6355,48.171,1.5187,35.303,0.304017606582363,0.5793119649759815,0.0456810639172911,0.8065626165868367,-0.268737520470852
2009-03-31,11575,3.647,48.419,1.5194,35.508,0.3895265691330252,0.3158258718568563,0.5135118438103436,0.046081433289701934,0.5790077042219455
2009-04-01,11620,3.649,48.422,1.5213,35.523,0.3880151451467029,0.05482456277674519,0.006195722887980537,0.12497123999618553,0.04223508108567309
2009-04-02,11561,3.6285,48.326,1.5155,35.527,-0.5090386730580931,-0.5633817718255996,-0.19845377993781277,-0.3819814971225244,0.01125967629618252
2009-04-03,11397,3.5875,48.098,1.5052,35.443,-1.4287201819586315,-1.1363758650315026,-0.4729121897600663,-0.6819637778575638,-0.23671985127631245
2009-04-06,11345,3.5525,NA,1.4997,35.336,-0.4573044641793089,-0.9804000096620857,NA,-0.36606916316478944,-0.3023497972903133
