observation_date,DTWEXAFEGS
2015-01-08,103.1442
2015-01-09,103.0439
2015-01-12,103.1772
2015-01-13,103.4040
2015-01-14,103.1161
2015-01-15,103.1420
2015-01-16,103.3726
2015-01-19,
2015-01-20,103.7401
2015-01-21,104.2691
2015-01-22,104.9466
2015-01-23,105.6305
2015-01-26,105.7647
2015-01-27,105.3087
2015-01-28,105.5695
2015-01-29,106.5137
2015-01-30,106.6533
2015-02-02,106.1458
2015-02-03,105.3507
2015-02-04,105.6860
2015-02-05,105.2207
2015-02-06,106.0800
2015-02-09,105.9251
2015-02-10,106.1767
2015-02-11,106.6835
2015-02-12,105.5528
2015-02-13,105.5187
2015-02-16,
2015-02-17,
2015-02-18,105.8727
2015-02-19,105.7070
2015-02-20,105.8138
2015-02-23,106.1042
2015-02-24,106.3661
2015-02-25,105.5784
2015-02-26,106.4746
2015-02-27,106.5802
2015-03-02,106.8022
2015-03-03,106.4142
2015-03-04,107.0818
2015-03-05,
2015-03-06,108.7983
2015-03-09,108.8020
2015-03-10,109.5453
2015-03-11,110.6105
2015-03-12,110.2060
2015-03-13,111.0063
2015-03-16,110.6801
2015-03-17,110.6272
2015-03-18,110.4347
2015-03-19,110.4024
2015-03-20,108.9770
2015-03-23,108.0819
2015-03-24,108.1640
2015-03-25,107.7748
2015-03-26,107.9738
2015-03-27,108.3630
2015-03-30,109.1934
2015-03-31,109.4402
2015-04-01,109.1270
2015-04-02,108.6261
2015-04-03,107.6540
2015-04-06,107.5275
2015-04-07,108.5398
2015-04-08,108.5743
2015-04-09,109.5995
2015-04-10,110.0508
2015-04-13,110.1537
2015-04-14,109.1724
2015-04-15,109.2472
2015-04-16,107.9404
2015-04-17,107.7950
2015-04-20,107.8895
2015-04-21,108.0635
2015-04-22,108.1739
2015-04-23,107.5166
2015-04-24,107.0775
2015-04-27,106.8125
2015-04-28,106.0934
2015-04-29,104.9549
2015-04-30,105.7635
2015-05-01,106.0122
2015-05-04,105.9943
2015-05-05,105.5267
2015-05-06,104.6322
2015-05-07,105.3027
2015-05-08,105.1796
2015-05-11,105.5671
2015-05-12,104.7400
2015-05-13,103.9351
2015-05-14,104.0620
2015-05-15,103.9365
2015-05-18,104.7170
2015-05-19,105.9246
2015-05-20,106.2816
2015-05-21,105.9227
2015-05-22,106.7461
2015-05-25,
2015-05-26,108.0253
2015-05-27,108.2722
2015-05-28,108.2325
2015-05-29,107.8572
2015-06-01,108.5802
2015-06-02,107.1617
2015-06-03,106.5491
2015-06-04,106.7979
2015-06-05,107.7057
2015-06-08,106.9774
2015-06-09,106.2691
2015-06-10,105.7583
2015-06-11,106.3033
2015-06-12,105.9412
2015-06-15,106.0935
2015-06-16,106.1548
2015-06-17,106.1295
2015-06-18,104.9065
2015-06-19,105.3350
2015-06-22,105.3168
2015-06-23,106.2894
2015-06-24,106.6979
2015-06-25,106.3471
2015-06-26,106.5802
2015-06-29,106.3085
2015-06-30,106.6463
2015-07-01,107.3891
2015-07-02,107.4191
2015-07-03,
2015-07-06,107.5821
2015-07-07,108.5102
2015-07-08,107.8753
2015-07-09,108.1458
2015-07-10,107.6760
2015-07-13,108.3903
2015-07-14,108.2885
2015-07-15,109.0365
2015-07-16,109.3284
2015-07-17,109.7069
2015-07-20,109.7237
2015-07-21,109.3146
2015-07-22,109.6498
2015-07-23,109.3355
2015-07-24,109.4717
2015-07-27,108.6822
2015-07-28,108.7524
2015-07-29,108.8046
2015-07-30,109.6920
2015-07-31,109.1606
2015-08-03,109.7224
2015-08-04,109.6728
2015-08-05,110.3266
2015-08-06,110.0920
2015-08-07,109.8771
2015-08-10,109.5499
2015-08-11,109.6742
2015-08-12,108.3508
2015-08-13,108.9191
2015-08-14,109.0173
2015-08-17,109.1902
2015-08-18,109.3249
2015-08-19,109.3724
2015-08-20,108.4716
2015-08-21,107.8149
2015-08-24,106.7095
2015-08-25,107.8017
2015-08-26,107.9884
2015-08-27,108.6067
2015-08-28,109.1362
2015-08-31,108.9898
2015-09-01,108.4947
2015-09-02,108.9493
2015-09-03,109.3071
2015-09-04,109.3948
2015-09-07,
2015-09-08,108.8512
2015-09-09,109.1302
2015-09-10,108.6114
2015-09-11,108.4732
2015-09-14,108.4258
2015-09-15,108.7547
2015-09-16,108.2337
2015-09-17,108.2767
2015-09-18,107.7481
2015-09-21,108.7865
2015-09-22,109.2307
2015-09-23,109.3872
2015-09-24,109.0218
2015-09-25,109.4008
2015-09-28,109.1899
2015-09-29,109.2777
2015-09-30,109.6236
2015-10-01,109.0188
2015-10-02,108.5839
2015-10-05,108.7141
2015-10-06,108.2561
2015-10-07,108.1607
2015-10-08,107.9648
2015-10-09,107.4568
2015-10-12,
2015-10-13,107.4833
2015-10-14,107.0263
2015-10-15,106.7350
2015-10-16,107.2482
2015-10-19,107.5463
2015-10-20,107.3645
2015-10-21,107.8091
2015-10-22,108.7015
2015-10-23,109.5378
2015-10-26,109.2649
2015-10-27,109.5208
2015-10-28,109.3052
2015-10-29,109.9139
2015-10-30,109.1712
2015-11-02,109.2666
2015-11-03,109.7084
2015-11-04,110.2577
2015-11-05,110.3791
2015-11-06,111.6302
2015-11-09,111.3754
2015-11-10,111.7341
2015-11-11,
2015-11-12,111.3240
2015-11-13,111.6185
2015-11-16,111.7546
2015-11-17,112.0600
2015-11-18,112.1475
2015-11-19,111.2175
2015-11-20,111.8600
2015-11-23,112.2696
2015-11-24,111.8864
2015-11-25,112.0239
2015-11-26,
2015-11-27,112.4003
2015-11-30,112.4758
2015-12-01,112.2377
2015-12-02,112.5844
2015-12-03,111.0036
2015-12-04,110.9740
2015-12-07,111.5989
2015-12-08,111.6661
2015-12-09,110.9273
2015-12-10,110.9920
2015-12-11,110.9279
2015-12-14,110.9258
2015-12-15,111.6560
2015-12-16,111.7338
2015-12-17,112.9915
2015-12-18,112.3107
2015-12-21,112.2584
2015-12-22,111.9013
2015-12-23,112.1490
2015-12-24,111.5972
2015-12-25,
2015-12-28,111.6452
2015-12-29,111.9050
2015-12-30,111.9812
2015-12-31,112.1925
2016-01-01,
2016-01-04,112.7218
2016-01-05,113.0372
2016-01-06,113.1843
2016-01-07,112.6817
2016-01-08,112.7967
2016-01-11,112.8841
2016-01-12,113.4561
2016-01-13,113.3409
2016-01-14,113.5838
2016-01-15,113.4770
2016-01-18,
2016-01-19,113.8812
2016-01-20,113.9276
2016-01-21,113.5573
2016-01-22,
2016-01-25,
2016-01-26,
2016-01-27,113.0649
2016-01-28,112.6671
2016-01-29,113.6576
2016-02-01,113.0930
2016-02-02,112.9708
2016-02-03,111.4087
2016-02-04,110.2931
2016-02-05,111.0956
2016-02-08,110.8901
2016-02-09,110.0134
2016-02-10,110.4830
2016-02-11,109.5415
2016-02-12,109.9911
2016-02-15,
2016-02-16,110.7413
2016-02-17,110.3499
2016-02-18,110.5451
2016-02-19,110.4088
2016-02-22,110.8281
2016-02-23,111.0288
2016-02-24,110.9180
2016-02-25,110.6386
2016-02-26,111.2273
2016-02-29,111.2428
2016-03-01,111.1849
2016-03-02,111.1726
2016-03-03,110.4241
2016-03-04,109.9795
2016-03-07,109.8576
2016-03-08,109.8557
2016-03-09,109.5401
2016-03-10,109.2512
2016-03-11,108.6966
2016-03-14,109.2830
2016-03-15,109.4681
2016-03-16,109.8196
2016-03-17,107.1871
2016-03-18,107.2722
2016-03-21,107.7226
2016-03-22,107.9852
2016-03-23,108.7835
2016-03-24,108.9964
2016-03-25,109.0494
2016-03-28,108.5774
2016-03-29,108.5022
2016-03-30,107.2928
2016-03-31,107.0344
2016-04-01,107.3427
2016-04-04,107.1721
2016-04-05,107.5520
2016-04-06,106.9631
2016-04-07,107.2368
2016-04-08,106.7740
2016-04-11,106.3757
2016-04-12,106.2211
2016-04-13,106.7844
2016-04-14,107.0069
2016-04-15,106.8210
2016-04-18,106.5562
2016-04-19,105.8771
2016-04-20,106.0658
2016-04-21,106.4580
2016-04-22,106.8580
2016-04-25,106.5894
2016-04-26,106.1709
2016-04-27,106.3171
2016-04-28,105.6887
2016-04-29,104.9916
2016-05-02,104.5880
2016-05-03,105.0874
2016-05-04,105.8180
2016-05-05,106.1288
2016-05-06,106.2250
2016-05-09,106.7350
2016-05-10,106.7920
2016-05-11,106.1312
2016-05-12,106.5096
2016-05-13,107.1960
2016-05-16,106.8778
2016-05-17,106.7666
2016-05-18,107.1290
2016-05-19,107.9048
2016-05-20,108.1646
2016-05-23,108.1934
2016-05-24,108.2103
2016-05-25,108.0662
2016-05-26,107.6295
2016-05-27,107.9054
2016-05-30,
2016-05-31,108.3531
2016-06-01,108.1497
2016-06-02,108.0505
2016-06-03,106.6392
2016-06-06,106.4058
2016-06-07,106.0961
2016-06-08,105.5757
2016-06-09,106.0078
2016-06-10,106.3904
2016-06-13,106.5032
2016-06-14,106.9566
2016-06-15,106.9440
2016-06-16,107.4447
2016-06-17,106.4778
2016-06-20,105.7454
2016-06-21,106.0073
2016-06-22,105.8996
2016-06-23,105.4389
2016-06-24,107.4426
2016-06-27,108.5203
2016-06-28,108.5221
2016-06-29,107.8057
2016-06-30,108.4310
2016-07-01,107.6099
2016-07-04,
2016-07-05,108.1238
2016-07-06,108.2692
2016-07-07,108.2287
2016-07-08,108.5223
2016-07-11,108.8607
2016-07-12,108.5250
2016-07-13,108.1988
2016-07-14,108.1234
2016-07-15,108.6577
2016-07-18,108.5696
2016-07-19,109.1318
2016-07-20,109.2168
2016-07-21,109.0956
2016-07-22,109.7520
2016-07-25,109.7361
2016-07-26,109.5228
2016-07-27,109.7235
2016-07-28,108.9367
2016-07-29,107.7836
2016-08-01,107.9359
2016-08-02,107.3854
2016-08-03,107.6837
2016-08-04,107.8231
2016-08-05,108.5925
2016-08-08,108.7070
2016-08-09,108.4061
2016-08-10,107.8964
2016-08-11,107.8164
2016-08-12,107.6469
2016-08-15,107.5355
2016-08-16,106.8073
2016-08-17,106.9617
2016-08-18,106.2319
2016-08-19,106.6375
2016-08-22,106.7819
2016-08-23,106.6631
2016-08-24,106.9692
2016-08-25,106.9611
2016-08-26,107.2373
2016-08-29,107.8696
2016-08-30,108.2943
2016-08-31,108.4493
2016-09-01,108.0498
2016-09-02,108.0430
2016-09-05,
2016-09-06,106.8986
2016-09-07,107.0044
2016-09-08,107.1037
2016-09-09,107.7478
2016-09-12,107.6015
2016-09-13,107.9364
2016-09-14,107.8535
2016-09-15,107.8193
2016-09-16,108.4926
2016-09-19,108.2763
2016-09-20,108.4595
2016-09-21,108.2086
2016-09-22,107.4695
2016-09-23,107.9669
2016-09-26,107.7217
2016-09-27,108.0807
2016-09-28,108.1251
2016-09-29,107.7281
2016-09-30,107.7534
2016-10-03,108.1443
2016-10-04,108.4931
2016-10-05,108.6954
2016-10-06,109.1082
2016-10-07,109.4826
2016-10-10,
2016-10-11,109.9440
2016-10-12,110.4180
2016-10-13,110.0392
2016-10-14,110.2040
2016-10-17,110.0269
2016-10-18,109.8028
2016-10-19,109.8760
2016-10-20,110.3728
2016-10-21,111.0362
2016-10-24,111.1137
2016-10-25,111.0199
2016-10-26,110.9252
2016-10-27,111.2424
2016-10-28,111.1787
2016-10-31,110.9726
2016-11-01,110.4415
2016-11-02,109.8204
2016-11-03,109.7911
2016-11-04,109.6159
2016-11-07,110.2566
2016-11-08,110.2336
2016-11-09,110.6545
2016-11-10,111.3588
2016-11-11,
2016-11-14,112.6273
2016-11-15,112.5050
2016-11-16,112.5141
2016-11-17,112.8242
2016-11-18,113.5865
2016-11-21,113.3336
2016-11-22,113.2836
2016-11-23,113.7941
2016-11-24,
2016-11-25,113.7994
2016-11-28,113.5453
2016-11-29,113.3671
2016-11-30,113.8483
2016-12-01,113.2290
2016-12-02,112.8269
2016-12-05,112.5317
2016-12-06,112.5604
2016-12-07,112.3332
2016-12-08,112.9830
2016-12-09,113.3314
2016-12-12,112.9044
2016-12-13,112.6941
2016-12-14,112.5531
2016-12-15,115.3705
2016-12-16,114.6897
2016-12-19,114.7828
2016-12-20,115.2309
2016-12-21,115.1192
2016-12-22,115.1792
2016-12-23,115.3944
2016-12-26,
2016-12-27,115.4407
2016-12-28,115.8129
2016-12-29,114.9739
2016-12-30,114.4547
2017-01-02,
2017-01-03,115.3277
2017-01-04,114.5971
2017-01-05,113.4213
2017-01-06,113.9039
2017-01-09,113.8689
2017-01-10,113.8225
2017-01-11,114.2782
2017-01-12,112.8203
2017-01-13,113.1923
2017-01-16,
2017-01-17,112.2019
2017-01-18,112.6599
2017-01-19,113.5239
2017-01-20,
2017-01-23,112.4046
2017-01-24,112.1032
2017-01-25,111.8554
2017-01-26,112.4305
2017-01-27,112.4440
2017-01-30,112.3124
2017-01-31,111.3818
2017-02-01,111.7169
2017-02-02,111.2924
2017-02-03,111.3359
2017-02-06,111.9322
2017-02-07,112.1859
2017-02-08,111.9494
2017-02-09,112.4026
2017-02-10,112.2698
2017-02-13,112.5637
2017-02-14,112.8479
2017-02-15,112.6847
2017-02-16,112.1996
2017-02-17,112.5514
2017-02-20,
2017-02-21,112.9758
2017-02-22,113.0729
2017-02-23,112.5208
2017-02-24,112.5439
2017-02-27,112.3378
2017-02-28,112.7492
2017-03-01,113.5662
2017-03-02,114.0947
2017-03-03,114.0613
2017-03-06,113.8001
2017-03-07,113.8666
2017-03-08,114.3467
2017-03-09,114.2476
2017-03-10,113.8521
2017-03-13,113.6190
2017-03-14,113.8213
2017-03-15,113.8003
2017-03-16,112.5457
2017-03-17,112.6074
2017-03-20,112.5093
2017-03-21,111.9813
2017-03-22,111.9717
2017-03-23,111.9778
2017-03-24,112.0224
2017-03-27,111.4874
2017-03-28,111.6873
2017-03-29,112.3282
2017-03-30,112.1944
2017-03-31,112.4021
2017-04-03,112.7712
2017-04-04,112.8217
2017-04-05,112.8485
2017-04-06,112.8780
2017-04-07,113.0759
2017-04-10,113.0223
2017-04-11,112.7251
2017-04-12,112.6114
2017-04-13,112.3381
2017-04-14,112.3860
2017-04-17,112.0462
2017-04-18,111.9147
2017-04-19,112.2109
2017-04-20,111.9950
2017-04-21,112.3409
2017-04-24,111.8154
2017-04-25,111.7350
2017-04-26,112.0924
2017-04-27,112.1998
2017-04-28,112.0722
2017-05-01,112.0089
2017-05-02,112.2314
2017-05-03,112.1791
2017-05-04,112.1456
2017-05-05,111.8634
2017-05-08,112.2787
2017-05-09,112.7558
2017-05-10,112.5951
2017-05-11,112.7069
2017-05-12,112.4312
2017-05-15,112.0167
2017-05-16,111.4294
2017-05-17,110.8908
2017-05-18,110.7563
2017-05-19,110.4339
2017-05-22,110.1237
2017-05-23,110.3250
2017-05-24,110.4484
2017-05-25,110.1960
2017-05-26,110.5030
2017-05-29,
2017-05-30,110.3200
2017-05-31,110.1299
2017-06-01,110.3018
2017-06-02,109.9618
2017-06-05,109.9675
2017-06-06,109.6648
2017-06-07,109.9153
2017-06-08,110.0339
2017-06-09,110.2755
2017-06-12,110.2035
2017-06-13,109.7045
2017-06-14,109.0855
2017-06-15,110.0694
2017-06-16,109.7768
2017-06-19,109.9411
2017-06-20,110.3860
2017-06-21,110.4170
2017-06-22,110.1668
2017-06-23,109.9268
2017-06-26,109.8730
2017-06-27,109.3725
2017-06-28,108.6156
2017-06-29,108.2557
2017-06-30,108.2280
2017-07-03,108.6306
2017-07-04,
2017-07-05,108.7843
2017-07-06,108.3271
2017-07-07,108.4073
2017-07-10,108.4405
2017-07-11,108.4523
2017-07-12,107.9591
2017-07-13,107.9735
2017-07-14,107.2391
2017-07-17,107.2283
2017-07-18,106.6281
2017-07-19,106.6415
2017-07-20,106.2270
2017-07-21,106.0079
2017-07-24,105.9106
2017-07-25,105.9013
2017-07-26,106.1022
2017-07-27,106.0298
2017-07-28,105.3161
2017-07-31,105.0471
2017-08-01,105.2556
2017-08-02,105.0522
2017-08-03,105.0918
2017-08-04,105.9129
2017-08-07,105.9259
2017-08-08,106.1591
2017-08-09,106.0263
2017-08-10,105.9208
2017-08-11,105.6145
2017-08-14,105.8462
2017-08-15,106.3642
2017-08-16,106.4387
2017-08-17,105.9638
2017-08-18,105.7347
2017-08-21,105.3934
2017-08-22,105.6706
2017-08-23,105.5437
2017-08-24,105.4681
2017-08-25,105.0003
2017-08-28,104.5834
2017-08-29,104.3752
2017-08-30,105.1639
2017-08-31,105.0862
2017-09-01,104.7289
2017-09-04,
2017-09-05,104.3523
2017-09-06,103.7970
2017-09-07,103.2177
2017-09-08,102.9656
2017-09-11,103.5022
2017-09-12,103.5867
2017-09-13,104.0911
2017-09-14,104.0361
2017-09-15,103.5480
2017-09-18,103.9269
2017-09-19,103.8138
2017-09-20,103.6979
2017-09-21,104.2015
2017-09-22,104.0581
2017-09-25,104.5887
2017-09-26,105.0814
2017-09-27,105.3430
2017-09-28,105.3614
2017-09-29,105.3302
2017-10-02,105.7067
2017-10-03,105.6686
2017-10-04,105.6083
2017-10-05,106.1154
2017-10-06,106.0699
2017-10-09,
2017-10-10,105.4736
2017-10-11,105.3858
2017-10-12,105.3542
2017-10-13,105.2208
2017-10-16,105.3939
2017-10-17,105.8959
2017-10-18,105.6816
2017-10-19,105.3800
2017-10-20,106.1428
2017-10-23,106.2470
2017-10-24,106.4008
2017-10-25,106.4980
2017-10-26,107.0232
2017-10-27,107.6864
2017-10-30,107.2688
2017-10-31,107.3019
2017-11-01,107.5009
2017-11-02,107.2186
2017-11-03,107.4283
2017-11-06,107.2827
2017-11-07,107.4965
2017-11-08,107.2821
2017-11-09,106.9294
2017-11-10,
2017-11-13,107.0889
2017-11-14,106.6271
2017-11-15,106.5866
2017-11-16,106.4960
2017-11-17,106.3715
2017-11-20,106.6784
2017-11-21,106.5952
2017-11-22,106.1214
2017-11-23,
2017-11-24,105.4603
2017-11-27,105.5918
2017-11-28,105.9629
2017-11-29,106.0608
2017-11-30,106.0121
2017-12-01,105.4393
2017-12-04,105.8548
2017-12-05,105.9409
2017-12-06,106.3303
2017-12-07,106.4611
2017-12-08,106.8168
2017-12-11,106.5739
2017-12-12,107.0062
2017-12-13,106.7170
2017-12-14,106.4386
2017-12-15,106.5776
2017-12-18,106.3518
2017-12-19,106.5099
2017-12-20,106.1622
2017-12-21,105.9495
2017-12-22,106.1097
2017-12-25,
2017-12-26,105.8513
2017-12-27,105.5777
2017-12-28,105.1080
2017-12-29,104.5852
2018-01-01,
2018-01-02,104.3338
2018-01-03,104.5579
2018-01-04,104.4441
2018-01-05,104.2627
2018-01-08,104.5598
2018-01-09,104.8436
2018-01-10,104.6152
2018-01-11,104.3619
2018-01-12,103.8570
2018-01-15,
2018-01-16,103.0424
2018-01-17,103.0953
2018-01-18,102.9945
2018-01-19,103.0293
2018-01-22,103.0771
2018-01-23,102.7933
2018-01-24,101.7352
2018-01-25,101.1461
2018-01-26,101.3840
2018-01-29,101.8829
2018-01-30,101.6591
2018-01-31,101.4072
2018-02-01,101.1772
2018-02-02,101.8139
2018-02-05,102.1846
2018-02-06,102.3978
2018-02-07,102.9070
2018-02-08,103.0886
2018-02-09,103.1451
2018-02-12,103.0386
2018-02-13,102.4512
2018-02-14,102.1218
2018-02-15,101.5053
2018-02-16,101.6472
2018-02-19,
2018-02-20,102.4054
2018-02-21,102.7869
2018-02-22,102.7127
2018-02-23,102.6493
2018-02-26,102.8017
2018-02-27,103.2466
2018-02-28,103.4823
2018-03-01,103.6422
2018-03-02,
2018-03-05,103.3424
2018-03-06,102.8128
2018-03-07,103.1203
2018-03-08,103.3847
2018-03-09,103.1104
2018-03-12,103.1032
2018-03-13,102.9405
2018-03-14,103.0936
2018-03-15,103.4905
2018-03-16,103.8013
2018-03-19,103.4916
2018-03-20,103.7925
2018-03-21,
2018-03-22,103.0931
2018-03-23,102.6666
2018-03-26,102.3296
2018-03-27,102.5462
2018-03-28,103.0153
2018-03-29,103.3102
2018-03-30,103.1825
2018-04-02,103.3480
2018-04-03,103.2163
2018-04-04,103.1172
2018-04-05,103.4821
2018-04-06,103.1490
2018-04-09,102.7934
2018-04-10,102.5133
2018-04-11,102.2140
2018-04-12,102.4925
2018-04-13,102.5537
2018-04-16,102.2157
2018-04-17,102.2797
2018-04-18,102.4366
2018-04-19,102.6701
2018-04-20,103.2802
2018-04-23,103.9729
2018-04-24,103.9466
2018-04-25,104.3144
2018-04-26,104.5744
2018-04-27,104.6791
2018-04-30,104.7796
2018-05-01,105.3829
2018-05-02,105.4762
2018-05-03,105.4592
2018-05-04,105.5173
2018-05-07,105.5727
2018-05-08,106.1310
2018-05-09,105.9287
2018-05-10,105.6453
2018-05-11,105.3103
2018-05-14,105.1574
2018-05-15,106.0032
2018-05-16,106.1966
2018-05-17,106.1878
2018-05-18,106.4403
2018-05-21,106.4073
2018-05-22,106.1288
2018-05-23,106.7285
2018-05-24,106.4895
2018-05-25,106.9241
2018-05-28,
2018-05-29,107.4822
2018-05-30,106.6065
2018-05-31,106.8224
2018-06-01,106.7890
2018-06-04,106.6969
2018-06-05,106.9400
2018-06-06,106.2747
2018-06-07,106.3195
2018-06-08,106.3934
2018-06-11,106.4025
2018-06-12,106.4553
2018-06-13,106.4909
2018-06-14,107.4151
2018-06-15,107.8120
2018-06-18,108.0192
2018-06-19,108.2405
2018-06-20,108.2241
2018-06-21,108.2022
2018-06-22,108.0384
2018-06-25,107.7282
2018-06-26,107.8323
2018-06-27,108.3701
2018-06-28,108.3591
2018-06-29,107.6480
2018-07-02,108.1912
2018-07-03,107.7457
2018-07-04,
2018-07-05,107.4708
2018-07-06,107.1771
2018-07-09,107.2864
2018-07-10,107.3709
2018-07-11,107.4998
2018-07-12,107.8367
2018-07-13,107.9880
2018-07-16,107.6751
2018-07-17,108.1436
2018-07-18,108.3361
2018-07-19,108.7667
2018-07-20,107.7710
2018-07-23,107.7418
2018-07-24,107.7945
2018-07-25,107.6339
2018-07-26,107.7227
2018-07-27,107.6118
2018-07-30,107.2459
2018-07-31,107.4210
2018-08-01,107.5580
2018-08-02,107.8274
2018-08-03,107.7659
2018-08-06,108.0732
2018-08-07,107.9325
2018-08-08,108.0818
2018-08-09,108.1579
2018-08-10,109.1135
2018-08-13,109.1623
2018-08-14,109.3227
2018-08-15,109.5397
2018-08-16,109.2910
2018-08-17,108.9920
2018-08-20,108.8370
2018-08-21,108.2553
2018-08-22,107.8853
2018-08-23,108.2876
2018-08-24,107.9360
2018-08-27,107.5554
2018-08-28,107.2729
2018-08-29,107.3868
2018-08-30,107.6195
2018-08-31,108.0185
2018-09-03,
2018-09-04,108.5932
2018-09-05,108.3204
2018-09-06,108.2261
2018-09-07,108.3887
2018-09-10,108.1850
2018-09-11,108.2382
2018-09-12,107.7402
2018-09-13,107.5457
2018-09-14,107.7002
2018-09-17,107.4441
2018-09-18,107.3444
2018-09-19,107.2743
2018-09-20,106.9545
2018-09-21,107.0981
2018-09-24,106.9947
2018-09-25,107.0495
2018-09-26,107.1412
2018-09-27,107.8260
2018-09-28,107.7857
2018-10-01,107.8427
2018-10-02,107.9308
2018-10-03,108.2023
2018-10-04,108.4225
2018-10-05,108.4569
2018-10-08,
2018-10-09,108.4561
2018-10-10,108.1684
2018-10-11,108.1471
2018-10-12,108.1320
2018-10-15,107.7934
2018-10-16,107.7384
2018-10-17,108.1508
2018-10-18,108.5701
2018-10-19,108.6680
2018-10-22,108.9622
2018-10-23,108.8163
2018-10-24,109.0760
2018-10-25,109.3731
2018-10-26,109.2718
2018-10-29,109.4764
2018-10-30,109.6999
2018-10-31,109.7930
2018-11-01,109.2527
2018-11-02,109.3541
2018-11-05,109.2465
2018-11-06,109.2074
2018-11-07,108.8457
2018-11-08,109.1315
2018-11-09,109.9093
2018-11-12,
2018-11-13,110.0303
2018-11-14,109.9429
2018-11-15,109.9834
2018-11-16,109.4218
2018-11-19,109.2134
2018-11-20,109.6371
2018-11-21,109.7680
2018-11-22,
2018-11-23,109.8739
2018-11-26,109.9757
2018-11-27,110.4904
2018-11-28,110.4687
2018-11-29,109.8432
2018-11-30,110.1256
2018-12-03,109.7799
2018-12-04,109.7960
2018-12-05,
2018-12-06,110.0924
2018-12-07,109.8145
2018-12-10,110.3214
2018-12-11,110.6839
2018-12-12,110.1766
2018-12-13,110.2945
2018-12-14,110.6716
2018-12-17,110.4173
2018-12-18,110.4107
2018-12-19,110.0367
2018-12-20,110.1190
2018-12-21,110.3164
2018-12-24,110.3164
2018-12-25,
2018-12-26,110.2275
2018-12-27,110.4788
2018-12-28,110.1253
2018-12-31,109.9560
2019-01-01,
2019-01-02,110.3920
2019-01-03,109.8134
2019-01-04,109.4478
2019-01-07,108.9764
2019-01-08,109.1221
2019-01-09,108.4985
2019-01-10,108.5772
2019-01-11,108.7263
2019-01-14,
2019-01-15,109.2595
2019-01-16,109.0692
2019-01-17,109.2594
2019-01-18,109.4199
2019-01-21,
2019-01-22,109.5067
2019-01-23,109.3359
2019-01-24,109.6708
2019-01-25,108.9524
2019-01-28,108.8110
2019-01-29,108.9193
2019-01-30,108.8859
2019-01-31,108.4101
2019-02-01,108.3700
2019-02-04,108.6990
2019-02-05,108.9605
2019-02-06,109.2105
2019-02-07,109.5374
2019-02-08,109.6530
2019-02-11,110.0737
2019-02-12,109.7946
2019-02-13,109.9140
2019-02-14,110.1737
2019-02-15,110.0662
2019-02-18,
2019-02-19,109.5979
2019-02-20,
2019-02-21,109.4453
2019-02-22,109.3797
2019-02-25,109.3984
2019-02-26,109.0453
2019-02-27,108.9723
2019-02-28,109.0730
2019-03-01,109.4583
2019-03-04,109.7793
2019-03-05,110.0512
2019-03-06,110.1426
2019-03-07,110.5943
2019-03-08,110.4926
2019-03-11,110.4932
2019-03-12,110.1902
2019-03-13,109.7551
2019-03-14,109.7998
2019-03-15,109.7122
2019-03-18,109.6907
2019-03-19,109.5037
2019-03-20,109.6081
2019-03-21,109.6618
2019-03-22,109.8142
2019-03-25,109.6997
2019-03-26,109.8528
2019-03-27,110.1148
2019-03-28,110.2653
2019-03-29,110.2208
2019-04-01,110.2404
2019-04-02,110.4991
2019-04-03,110.0235
2019-04-04,110.3536
2019-04-05,110.5002
2019-04-08,110.0798
2019-04-09,109.9766
2019-04-10,109.9633
2019-04-11,110.2229
2019-04-12,109.9746
2019-04-15,110.0569
2019-04-16,110.1134
2019-04-17,110.1277
2019-04-18,110.4798
2019-04-19,110.4824
2019-04-22,110.3945
2019-04-23,110.8132
2019-04-24,111.0000
2019-04-25,111.3208
2019-04-26,111.1372
2019-04-29,111.1013
2019-04-30,110.7694
2019-05-01,110.4463
2019-05-02,110.9367
2019-05-03,110.7117
2019-05-06,110.7154
2019-05-07,110.8428
2019-05-08,110.6852
2019-05-09,110.5861
2019-05-10,110.3510
2019-05-13,110.4878
2019-05-14,110.7019
2019-05-15,110.6557
2019-05-16,110.9056
2019-05-17,111.1503
2019-05-20,111.0160
2019-05-21,111.1338
2019-05-22,111.1387
2019-05-23,111.0720
2019-05-24,110.8479
2019-05-27,
2019-05-28,111.0489
2019-05-29,111.3444
2019-05-30,111.3413
2019-05-31,111.1705
2019-06-03,110.7511
2019-06-04,110.4008
2019-06-05,110.3078
2019-06-06,109.9792
2019-06-07,109.6357
2019-06-10,109.7618
2019-06-11,109.7936
2019-06-12,109.8679
2019-06-13,110.1126
2019-06-14,110.5736
2019-06-17,110.5826
2019-06-18,110.7399
2019-06-19,110.4949
2019-06-20,109.5789
2019-06-21,109.4024
2019-06-24,108.9819
2019-06-25,108.8826
2019-06-26,108.8744
2019-06-27,108.9931
2019-06-28,108.9106
2019-07-01,109.4671
2019-07-02,109.4438
2019-07-03,109.4360
2019-07-04,
2019-07-05,109.9844
2019-07-08,110.0080
2019-07-09,110.1372
2019-07-10,109.7542
2019-07-11,109.6137
2019-07-12,109.4978
2019-07-15,109.4613
2019-07-16,109.8716
2019-07-17,109.7109
2019-07-18,109.7216
2019-07-19,109.7118
2019-07-22,109.8510
